Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites
956,70.944382,0,0.051,-0.047,-0.051,6.764,-1.142,-174.158,1.567,0.112,0.336,-1.438,-11.375,-29.938,1.180,-0.195,9.930,0.051,0.058,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.172,254.699997,11,47,56,96,12
957,70.980377,0,-0.035,0.004,-0.059,6.768,-1.072,-174.175,1.119,0.112,0.560,-0.250,-14.000,-31.062,1.188,-0.172,9.938,0.051,0.058,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.089,254.699997,11,47,57,0,12
958,71.074379,0,-0.035,0.090,-0.020,6.769,-0.977,-174.219,0.560,-0.112,0.448,-0.625,-13.938,-31.062,1.188,-0.180,9.938,0.051,0.059,-0.011,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.145,254.699997,11,47,57,8,12
959,71.120377,0,0.012,0.035,-0.020,6.777,-0.999,-174.248,-1.231,0.112,-0.224,-3.188,-12.688,-31.625,1.188,-0.164,9.938,0.051,0.059,-0.012,0.997,1,-21.568,-6.092,0.000,27.675,2,41.519352,-86.239838,0.000000,0.113,254.699997,11,47,57,12,12
960,71.184380,0,0.051,0.074,-0.020,6.782,-1.090,-174.239,-1.119,-0.112,-0.112,-3.750,-11.875,-30.500,1.180,-0.172,9.938,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.181,254.699997,11,47,57,20,12
961,71.230377,0,-0.027,-0.047,-0.059,6.783,-1.102,-174.212,0.224,-0.112,-0.560,-1.500,-13.562,-31.062,1.180,-0.156,9.930,0.051,0.059,-0.013,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.172,254.699997,11,47,57,24,12
962,71.303375,0,-0.027,-0.094,-0.020,6.781,-1.066,-174.189,0.448,0.112,-0.560,-2.250,-13.625,-31.812,1.180,-0.156,9.938,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.073,254.699997,11,47,57,32,12
963,71.421379,0,0.043,-0.031,-0.020,6.780,-1.030,-174.173,-0.112,-0.224,0.112,-3.125,-13.875,-30.125,1.180,-0.164,9.938,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.165,254.699997,11,47,57,44,12
964,71.502380,0,-0.074,0.098,-0.059,6.788,-1.058,-174.189,0.671,-0.112,0.224,-0.812,-15.750,-31.062,1.188,-0.180,9.930,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.039,254.699997,11,47,57,52,12
965,71.583382,0,-0.035,0.012,0.027,6.793,-1.024,-174.201,0.224,0.224,-0.448,-4.688,-12.625,-32.750,1.188,-0.164,9.938,0.051,0.059,-0.012,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.012,254.699997,11,47,57,60,12
966,71.707375,0,0.004,-0.004,0.059,6.793,-1.008,-174.172,0.224,-0.112,-0.224,-2.812,-12.438,-31.250,1.172,-0.156,9.930,0.051,0.059,-0.012,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.216,254.699997,11,47,57,72,12
967,71.782379,0,0.059,-0.125,-0.012,6.791,-0.974,-174.191,0.560,0.112,0.448,-4.062,-15.938,-29.625,1.188,-0.172,9.938,0.051,0.059,-0.011,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.091,254.699997,11,47,57,80,12
968,71.819382,0,0.012,-0.039,0.094,6.791,-0.981,-174.184,-0.336,0.112,0.112,-3.062,-13.625,-31.375,1.188,-0.164,9.938,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.073,254.699997,11,47,57,84,12
969,71.949379,0,0.012,-0.004,-0.020,6.791,-0.974,-174.184,-0.112,-0.112,-0.112,-1.250,-13.250,-29.562,1.180,-0.164,9.938,0.051,0.059,-0.011,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.049,254.699997,11,47,57,96,12
970,72.077377,0,-0.035,-0.031,-0.059,6.785,-0.995,-174.178,-0.671,0.112,-0.112,-2.500,-11.875,-31.375,1.188,-0.172,9.938,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.068,254.699997,11,47,58,8,12
971,72.141380,0,0.012,-0.023,-0.020,6.794,-1.043,-174.167,-0.224,-0.112,-0.112,-1.250,-13.250,-29.562,1.180,-0.180,9.938,0.051,0.059,-0.012,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.012,254.699997,11,47,58,16,12
972,72.178375,0,0.012,-0.023,0.059,6.788,-1.050,-174.174,-0.224,0.112,-0.224,-0.812,-13.375,-29.125,1.180,-0.180,9.938,0.051,0.059,-0.012,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.064,254.699997,11,47,58,20,12
973,72.263374,0,-0.027,0.051,-0.059,6.781,-1.065,-174.182,-0.224,0.112,0.336,-1.312,-15.250,-29.938,1.180,-0.180,9.938,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.089,254.699997,11,47,58,28,12
974,72.387375,0,-0.027,0.059,-0.020,6.782,-1.079,-174.183,0.224,0.112,-0.112,-2.250,-13.312,-31.875,1.180,-0.188,9.938,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.068,254.699997,11,47,58,40,12
975,72.461380,0,0.012,-0.016,-0.020,6.782,-1.078,-174.169,-0.112,-0.112,0.000,-3.438,-14.312,-30.812,1.180,-0.188,9.938,0.051,0.059,-0.012,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.068,254.699997,11,47,58,48,12
976,72.542381,0,0.004,-0.016,0.027,6.782,-1.071,-174.168,-0.448,-0.112,0.224,-3.000,-14.625,-30.750,1.188,-0.188,9.930,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.108,254.699997,11,47,58,56,12
977,72.668381,0,-0.027,0.027,0.066,6.791,-1.114,-174.178,-0.224,0.000,0.112,-1.812,-13.750,-31.438,1.180,-0.195,9.930,0.051,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.066,254.699997,11,47,58,68,12
978,72.786377,0,0.012,-0.207,-0.059,6.783,-1.099,-174.156,0.112,-0.112,0.000,-3.438,-10.438,-32.062,1.180,-0.180,9.938,0.051,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.142,254.699997,11,47,58,80,12
979,72.827377,0,0.164,-0.203,0.094,6.768,-0.667,-174.208,2.126,0.336,0.448,-0.062,-14.438,-32.250,1.180,-0.117,9.938,0.051,0.059,-0.009,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.133,254.699997,11,47,58,84,12
980,72.901375,0,-0.297,0.488,-0.211,6.766,-0.633,-174.220,-2.350,0.112,0.000,-1.312,-15.125,-30.750,1.180,-0.117,9.938,0.051,0.059,-0.008,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.157,254.699997,11,47,58,92,12
981,72.947380,0,0.203,-0.207,0.172,6.777,-0.850,-174.211,-5.707,-0.112,-0.671,-1.938,-12.688,-32.062,1.180,-0.172,9.938,0.051,0.059,-0.010,0.997,1,-21.568,-6.092,0.000,27.675,2,41.519352,-86.239838,0.000000,0.073,254.699997,11,47,58,96,12
982,73.021378,0,-0.066,0.250,-0.051,6.783,-1.225,-174.156,-7.610,-0.336,-0.895,-0.125,-15.000,-30.438,1.180,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.049,254.699997,11,47,59,4,12
983,73.072380,0,0.086,0.098,0.133,6.797,-1.348,-174.107,0.671,0.112,-0.560,-2.625,-14.062,-30.875,1.180,-0.234,9.938,0.052,0.059,-0.015,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.093,254.699997,11,47,59,8,12
984,73.142380,0,0.051,-0.176,0.027,6.792,-1.242,-174.094,2.686,-0.112,0.112,-1.188,-12.500,-32.125,1.180,-0.227,9.930,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.105,254.699997,11,47,59,16,12
985,73.219376,0,-0.027,-0.125,0.141,6.787,-1.158,-174.096,2.126,0.000,0.336,-1.688,-15.062,-30.750,1.180,-0.195,9.930,0.052,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.106,254.699997,11,47,59,24,12
986,73.262375,0,-0.027,0.035,0.027,6.785,-1.133,-174.144,-0.336,0.112,0.560,-2.438,-12.562,-30.812,1.180,-0.203,9.930,0.052,0.059,-0.013,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.069,254.699997,11,47,59,28,12
987,73.340378,0,-0.027,0.113,-0.090,6.779,-1.148,-174.166,0.336,0.112,-0.336,-1.000,-14.125,-31.438,1.180,-0.203,9.938,0.051,0.059,-0.013,0.997,1,-21.568,-6.092,0.000,27.675,2,41.519352,-86.239838,0.000000,0.108,254.699997,11,47,59,36,12
988,73.378380,0,0.012,-0.086,-0.090,6.778,-1.126,-174.143,0.336,-0.224,-0.783,-1.562,-12.875,-31.250,1.180,-0.195,9.930,0.052,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.159,254.699997,11,47,59,40,12
989,73.461380,0,0.012,-0.102,-0.012,6.778,-1.118,-174.115,-0.336,0.112,-0.336,-1.125,-13.312,-30.688,1.180,-0.195,9.930,0.052,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.059,254.699997,11,47,59,48,12
990,73.544380,0,0.012,0.074,-0.012,6.774,-1.180,-174.104,-1.007,0.000,0.336,-1.250,-12.438,-30.500,1.180,-0.242,9.930,0.052,0.058,-0.013,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.155,254.699997,11,47,59,56,12
991,73.625381,0,-0.035,0.047,-0.051,6.779,-1.273,-174.131,-0.224,-0.224,0.336,-0.938,-10.812,-33.375,1.188,-0.250,9.930,0.052,0.058,-0.014,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.132,254.699997,11,47,59,64,12
992,73.699379,0,-0.074,0.105,-0.012,6.786,-1.288,-174.160,1.343,-0.112,-0.336,-3.750,-14.500,-31.188,1.180,-0.234,9.930,0.052,0.059,-0.014,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.074,254.699997,11,47,59,72,12
993,73.786377,0,-0.066,0.066,-0.012,6.787,-1.168,-174.139,1.231,-0.112,-0.224,-3.500,-16.250,-31.625,1.180,-0.203,9.930,0.052,0.059,-0.013,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.263,254.699997,11,47,59,80,12
994,73.825378,0,0.012,-0.078,0.066,6.790,-1.224,-174.142,-0.783,-0.112,0.000,-0.875,-12.062,-31.062,1.180,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.068,254.699997,11,47,59,84,12
995,73.866379,0,-0.027,-0.023,-0.051,6.793,-1.273,-174.152,-0.783,-0.112,0.112,-3.625,-13.938,-34.125,1.180,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.189,254.699997,11,47,59,88,12
996,73.953377,0,-0.027,0.090,0.027,6.793,-1.288,-174.160,0.336,0.112,0.112,-4.062,-11.938,-31.688,1.180,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.046,254.699997,11,47,59,96,12
997,74.075378,0,-0.027,-0.078,-0.059,6.792,-1.266,-174.152,0.671,0.000,-0.224,-4.000,-13.062,-30.625,1.180,-0.211,9.930,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.241,254.699997,11,48,0,8,12
998,74.183380,0,-0.035,0.043,-0.012,6.795,-1.188,-174.133,-0.895,0.000,0.112,-2.562,-11.188,-32.000,1.195,-0.211,9.930,0.052,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.154,254.699997,11,48,0,20,12
999,74.260376,0,-0.027,-0.023,0.074,6.800,-1.279,-174.138,0.336,0.112,-0.336,-2.312,-13.375,-31.438,1.188,-0.219,9.922,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.218,254.699997,11,48,0,28,12
1000,74.305382,0,0.043,-0.070,0.027,6.811,-1.207,-174.113,1.007,0.000,0.000,-1.062,-14.062,-30.188,1.188,-0.211,9.930,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.106,254.699997,11,48,0,32,12
1001,74.379379,0,0.004,-0.023,0.027,6.809,-1.187,-174.126,0.224,0.000,0.224,-1.375,-14.938,-30.438,1.188,-0.203,9.938,0.052,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.037,254.699997,11,48,0,40,12
1002,74.459381,0,0.004,0.090,-0.020,6.804,-1.216,-174.142,-1.007,0.112,0.336,-3.375,-13.625,-33.000,1.188,-0.227,9.938,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.081,254.699997,11,48,0,48,12
1003,74.588379,0,0.004,0.016,-0.012,6.808,-1.293,-174.146,0.000,-0.224,-0.224,-1.750,-14.812,-30.375,1.188,-0.219,9.938,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.096,254.699997,11,48,0,60,12
1004,74.659378,0,0.004,-0.086,-0.020,6.812,-1.235,-174.108,0.560,0.224,-0.112,-1.312,-11.312,-31.938,1.188,-0.195,9.930,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.034,254.699997,11,48,0,68,12
1005,74.705376,0,0.012,0.043,-0.012,6.808,-1.165,-174.118,-1.007,0.224,0.448,-1.625,-15.812,-30.188,1.188,-0.211,9.930,0.052,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.051,254.600006,11,48,0,72,12
1006,74.745377,0,-0.027,0.090,-0.012,6.805,-1.238,-174.150,-0.671,0.000,0.336,-1.188,-12.625,-31.312,1.180,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.062,254.600006,11,48,0,76,12
1007,74.819382,0,-0.027,0.043,0.027,6.805,-1.238,-174.150,0.448,-0.112,0.000,-3.500,-13.750,-30.562,1.180,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.041,254.600006,11,48,0,84,12
1008,74.898376,0,0.004,-0.016,-0.020,6.810,-1.209,-174.141,0.671,0.112,-0.336,-3.000,-11.625,-30.562,1.188,-0.195,9.938,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.122,254.699997,11,48,0,92,12
1009,74.944382,0,0.004,0.000,-0.012,6.808,-1.166,-174.125,-0.448,-0.112,0.224,-1.875,-10.812,-30.812,1.188,-0.203,9.930,0.052,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.042,254.600006,11,48,0,96,12
1010,75.074379,0,0.004,0.008,-0.051,6.811,-1.215,-174.128,-1.007,-0.112,0.224,-0.562,-14.625,-30.500,1.188,-0.211,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.008,254.600006,11,48,1,8,12
1011,75.138374,0,-0.035,0.008,-0.012,6.812,-1.251,-174.144,0.783,0.000,-0.112,-1.062,-13.438,-31.938,1.188,-0.211,9.930,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.024,254.600006,11,48,1,16,12
1012,75.264381,0,0.051,0.000,0.027,6.810,-1.202,-174.148,0.224,0.000,0.112,-2.688,-13.875,-30.125,1.180,-0.203,9.930,0.052,0.059,-0.013,0.997,1,-35.246,-7.788,0.000,27.675,2,41.519352,-86.239838,0.000000,0.062,254.600006,11,48,1,28,12
1013,75.347382,0,0.012,-0.039,0.074,6.803,-1.195,-174.140,-0.224,0.000,0.000,-0.875,-11.250,-32.438,1.180,-0.203,9.922,0.052,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.052,254.600006,11,48,1,36,12
1014,75.394379,0,-0.035,0.035,-0.004,6.804,-1.216,-174.149,0.448,-0.112,0.000,-1.688,-12.812,-30.062,1.180,-0.203,9.922,0.052,0.059,-0.014,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.143,254.600006,11,48,1,40,12
1015,75.468376,0,0.004,0.000,0.074,6.802,-1.188,-174.147,0.671,0.000,-0.336,-2.812,-12.250,-32.562,1.188,-0.203,9.922,0.052,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.128,254.600006,11,48,1,48,12
1016,75.544380,0,0.004,-0.086,0.027,6.801,-1.167,-174.139,0.224,0.000,-0.224,-1.688,-14.938,-31.625,1.188,-0.195,9.930,0.052,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.164,254.600006,11,48,1,56,12
1017,75.618378,0,0.043,-0.039,0.035,6.810,-1.194,-174.133,-0.671,-0.112,0.224,-4.188,-11.438,-31.000,1.188,-0.211,9.930,0.052,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.039,254.600006,11,48,1,64,12
1018,75.699379,0,0.004,-0.023,0.066,6.818,-1.229,-174.143,-0.336,-0.224,0.112,-4.062,-11.875,-32.125,1.188,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.057,254.600006,11,48,1,72,12
1019,75.822380,0,0.270,-0.078,-0.164,6.818,-1.216,-174.149,0.895,0.000,0.112,-1.125,-13.750,-30.250,1.188,-0.211,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.034,254.600006,11,48,1,84,12
1020,75.863380,0,0.035,0.398,-0.012,6.815,-1.160,-174.152,-1.007,0.000,0.112,-0.938,-15.188,-30.375,1.195,-0.219,9.938,0.052,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.110,254.600006,11,48,1,88,12
1021,75.950378,0,-0.012,-0.055,-0.051,6.821,-1.286,-174.160,0.895,-0.224,0.224,-0.688,-13.625,-31.125,1.203,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.044,254.600006,11,48,1,96,12
1022,76.027374,0,-0.090,0.043,-0.090,6.834,-1.272,-174.159,0.560,0.112,0.000,-0.938,-11.375,-31.625,1.203,-0.219,9.930,0.052,0.059,-0.014,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.068,254.600006,11,48,2,4,12
1023,76.064377,0,-0.051,0.059,0.027,6.833,-1.118,-174.164,1.119,0.112,0.000,0.000,-15.500,-31.125,1.203,-0.188,9.930,0.051,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.142,254.600006,11,48,2,8,12
1024,76.104378,0,0.027,-0.016,-0.051,6.845,-1.068,-174.168,-0.112,-0.112,0.112,-1.250,-12.375,-31.000,1.203,-0.188,9.930,0.051,0.059,-0.012,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.025,254.600006,11,48,2,12,12
1025,76.177376,0,0.027,0.059,0.066,6.839,-1.097,-174.177,-0.895,0.000,-0.112,-3.375,-11.438,-31.438,1.203,-0.188,9.930,0.051,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.042,254.600006,11,48,2,20,12
1026,76.304375,0,0.027,-0.047,0.059,6.849,-1.153,-174.180,-0.671,0.000,-0.112,-0.375,-13.750,-30.750,1.203,-0.195,9.938,0.051,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.073,254.600006,11,48,2,32,12
1027,76.388374,0,-0.004,-0.102,-0.004,6.856,-1.144,-174.159,0.783,0.112,-0.112,-0.812,-11.875,-32.312,1.195,-0.180,9.922,0.051,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.095,254.600006,11,48,2,40,12
1028,76.423378,0,-0.043,0.059,0.004,6.859,-1.066,-174.147,-0.783,0.112,0.336,-0.750,-12.562,-31.750,1.195,-0.188,9.914,0.052,0.059,-0.012,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.069,254.600006,11,48,2,44,12
1029,76.507378,0,-0.004,-0.008,0.035,6.862,-1.123,-174.165,-0.895,0.224,0.000,-2.000,-12.062,-32.250,1.195,-0.195,9.914,0.051,0.059,-0.013,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.089,254.600006,11,48,2,52,12
1030,76.587379,0,-0.004,-0.016,-0.051,6.855,-1.130,-174.158,0.560,-0.112,-0.336,-2.438,-16.000,-30.125,1.195,-0.188,9.930,0.051,0.059,-0.013,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.096,254.600006,11,48,2,60,12
1031,76.737381,0,0.035,-0.031,0.027,6.853,-1.080,-174.141,0.783,0.224,-0.112,-2.438,-12.000,-32.188,1.195,-0.172,9.930,0.052,0.059,-0.012,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.041,254.600006,11,48,2,76,12
1032,76.829376,0,-0.043,0.145,0.035,6.850,-1.025,-174.152,-0.224,-0.112,-0.224,-2.938,-12.250,-30.438,1.195,-0.195,9.922,0.051,0.059,-0.012,0.997,1,-32.090,-7.431,0.000,27.675,2,41.519352,-86.239838,0.000000,0.089,254.600006,11,48,2,84,12
1033,76.954376,0,0.070,0.082,0.371,6.845,-1.076,-174.176,1.343,0.000,-0.224,-0.625,-13.062,-32.500,1.195,-0.172,9.930,0.051,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.030,254.600006,11,48,2,96,12
1034,77.024376,0,0.109,0.234,-0.074,6.856,-1.010,-174.137,-0.895,-0.336,0.112,-2.500,-11.688,-32.250,1.195,-0.172,9.914,0.052,0.059,-0.012,0.997,1,-27.881,-6.927,0.000,27.675,2,41.519352,-86.239838,0.000000,0.078,254.600006,11,48,3,4,12
1035,77.071381,0,-0.082,0.004,-0.340,6.865,-1.052,-174.147,1.119,-0.112,0.336,-0.812,-11.812,-32.750,1.188,-0.172,9.914,0.052,0.059,-0.012,0.997,1,-24.725,-6.523,0.000,27.675,2,41.519352,-86.239838,0.000000,0.019,254.600006,11,48,3,8,12
