Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites
4252,205.633698,0,0.062,0.035,-0.035,6.964,1.456,-178.867,0.783,0.112,-0.336,-1.562,-14.000,-29.250,1.203,0.250,9.914,0.009,0.061,0.012,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239655,0.000000,0.054,262.799988,11,19,55,4,12
4253,205.712692,0,-0.059,-0.027,0.004,6.970,1.520,-178.856,1.231,0.000,-0.112,-2.062,-15.375,-29.812,1.211,0.281,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239655,0.000000,0.047,262.799988,11,19,55,12,12
4254,205.759705,0,-0.020,0.020,-0.004,6.977,1.590,-178.859,-0.895,0.224,0.112,-4.375,-16.438,-29.375,1.211,0.273,9.922,0.009,0.061,0.013,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239655,0.000000,0.111,262.799988,11,19,55,16,12
4255,205.833694,0,0.062,-0.012,-0.004,6.970,1.527,-178.863,-0.783,-0.112,0.336,-2.688,-16.500,-29.875,1.203,0.266,9.922,0.009,0.061,0.013,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239655,0.000000,0.123,262.799988,11,19,55,24,12
4256,205.959702,0,-0.059,0.020,-0.043,6.970,1.498,-178.872,0.336,0.000,0.000,-5.562,-13.938,-29.062,1.211,0.273,9.922,0.009,0.061,0.012,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239655,0.000000,0.059,262.799988,11,19,55,36,12
4257,206.033691,0,-0.012,0.020,-0.004,6.963,1.562,-178.861,-0.112,0.112,-0.224,-2.562,-15.062,-29.375,1.203,0.273,9.922,0.009,0.061,0.013,0.998,1,-32.090,-7.431,0.000,26.111,2,41.519360,-86.239655,0.000000,0.035,262.799988,11,19,55,44,12
4258,206.078705,0,0.027,-0.027,0.082,6.949,1.576,-178.853,-0.224,-0.112,-0.112,-6.188,-15.250,-27.938,1.203,0.281,9.914,0.009,0.061,0.013,0.998,1,-32.090,-7.431,0.000,26.111,2,41.519360,-86.239655,0.000000,0.105,262.799988,11,19,55,48,12
4259,206.151703,0,0.062,0.012,0.117,6.948,1.563,-178.833,0.112,-0.112,-0.112,-4.625,-16.312,-31.438,1.203,0.281,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239655,0.000000,0.049,262.799988,11,19,55,56,12
4260,206.313705,0,0.180,-0.066,-0.074,6.955,1.612,-178.837,0.783,0.000,0.336,-3.312,-15.250,-29.688,1.227,0.281,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239655,0.000000,0.088,262.799988,11,19,55,72,12
4261,206.359695,0,-0.074,0.012,0.004,6.963,1.555,-178.861,0.112,-0.112,0.224,-2.688,-13.750,-30.062,1.203,0.266,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.108,262.799988,11,19,55,76,12
4262,206.431702,0,0.027,0.066,-0.035,6.963,1.540,-178.869,-0.224,0.000,0.336,-4.875,-14.812,-31.312,1.203,0.266,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.034,262.799988,11,19,55,84,12
4263,206.478699,0,0.062,0.004,-0.035,6.956,1.554,-178.868,0.560,-0.112,-0.224,-2.812,-13.312,-28.938,1.203,0.289,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.073,262.799988,11,19,55,88,12
4264,206.562698,0,-0.020,-0.035,0.043,6.955,1.598,-178.845,0.560,0.000,-0.336,-4.125,-14.750,-30.188,1.211,0.289,9.914,0.009,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.057,262.799988,11,19,55,96,12
4265,206.598694,0,-0.020,-0.027,0.043,6.955,1.613,-178.830,-0.336,0.112,0.112,-4.562,-14.750,-30.125,1.211,0.281,9.914,0.009,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.069,262.799988,11,19,56,0,12
4266,206.638702,0,0.020,0.020,-0.035,6.955,1.591,-178.838,-0.112,0.000,0.336,-2.938,-15.125,-29.000,1.211,0.273,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.086,262.799988,11,19,56,4,12
4267,206.677704,0,-0.012,0.020,-0.074,6.955,1.583,-178.853,0.224,0.000,0.224,-4.125,-15.062,-30.062,1.203,0.273,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.095,262.799988,11,19,56,8,12
4268,206.798706,0,-0.012,0.020,-0.035,6.955,1.597,-178.859,0.336,-0.112,0.336,-4.938,-14.688,-30.125,1.203,0.273,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.059,262.799988,11,19,56,20,12
4269,206.917694,0,-0.012,0.004,0.043,6.963,1.638,-178.884,0.671,0.000,0.224,-2.625,-17.188,-29.375,1.211,0.289,9.906,0.009,0.061,0.014,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.046,262.799988,11,19,56,32,12
4270,207.034698,0,0.020,-0.035,-0.035,6.955,1.617,-178.872,-0.224,-0.112,0.112,-3.188,-16.375,-28.688,1.203,0.289,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.098,262.799988,11,19,56,44,12
4271,207.113693,0,-0.289,-0.066,-0.043,6.962,1.604,-178.851,0.560,0.336,-0.448,-4.812,-15.562,-30.312,1.211,0.289,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.108,262.799988,11,19,56,52,12
4272,207.234695,0,0.301,0.043,0.043,6.948,1.640,-178.835,-0.448,-0.112,-0.336,-2.438,-15.250,-30.188,1.195,0.289,9.922,0.009,0.061,0.014,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.020,262.799988,11,19,56,64,12
4273,207.312698,0,-0.129,-0.102,0.012,6.955,1.593,-178.803,0.000,-0.112,-0.336,-3.438,-14.875,-28.562,1.242,0.281,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.074,262.799988,11,19,56,72,12
4274,207.358704,0,-0.105,0.020,-0.102,6.996,1.596,-178.767,0.671,-0.112,-0.112,-4.438,-13.188,-28.875,1.227,0.273,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.042,262.799988,11,19,56,76,12
4275,207.431702,0,0.172,-0.059,-0.027,7.003,1.618,-178.759,-0.448,-0.112,-0.336,-2.625,-14.500,-29.500,1.211,0.273,9.906,0.010,0.061,0.013,0.998,1,-45.767,-8.875,0.000,26.111,2,41.519360,-86.239647,0.000000,0.089,262.799988,11,19,56,84,12
4276,207.560699,0,-0.145,-0.086,0.125,7.010,1.597,-178.753,-0.448,0.112,0.112,-4.500,-15.438,-29.625,1.219,0.266,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.066,262.799988,11,19,56,96,12
4277,207.630692,0,-0.004,0.066,-0.117,6.997,1.560,-178.776,1.007,0.336,0.224,-2.062,-12.438,-30.812,1.195,0.273,9.914,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.127,262.799988,11,19,57,4,12
4278,207.676697,0,-0.035,0.082,-0.066,6.940,1.664,-178.799,0.560,0.224,-0.560,-5.062,-16.875,-29.688,1.188,0.289,9.906,0.010,0.061,0.014,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.062,262.799988,11,19,57,8,12
4279,207.751694,0,0.156,-0.012,0.004,6.940,1.667,-178.750,-0.783,-0.448,-0.895,-1.875,-14.062,-30.438,1.188,0.305,9.914,0.010,0.061,0.014,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.089,262.799988,11,19,57,16,12
4280,207.795700,0,0.020,-0.133,0.051,6.939,1.634,-178.717,-1.231,-0.224,-0.336,-4.188,-15.438,-28.000,1.211,0.273,9.914,0.010,0.061,0.014,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.132,262.799988,11,19,57,20,12
4281,207.879700,0,0.020,-0.172,0.004,6.954,1.551,-178.700,-0.336,0.000,0.560,-3.688,-14.188,-32.312,1.219,0.266,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.088,262.799988,11,19,57,28,12
4282,207.962692,0,0.125,-0.125,-0.102,6.962,1.581,-178.776,0.671,0.224,0.560,-5.375,-14.688,-30.188,1.219,0.242,9.906,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.089,262.799988,11,19,57,36,12
4283,208.074707,0,0.047,0.035,-0.066,6.969,1.600,-178.816,0.671,0.000,0.671,-5.375,-14.688,-30.188,1.227,0.258,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.068,262.799988,11,19,57,48,12
4284,208.191696,0,-0.035,0.035,0.020,6.984,1.564,-178.832,-0.112,-0.224,-0.112,-4.500,-14.500,-31.438,1.227,0.266,9.906,0.009,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.012,262.799988,11,19,57,60,12
4285,208.236694,0,-0.035,0.027,0.090,6.991,1.578,-178.838,0.112,0.000,-0.112,-2.812,-15.062,-31.000,1.211,0.273,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.061,262.799988,11,19,57,64,12
4286,208.356705,0,0.055,-0.027,0.012,6.990,1.605,-178.844,0.671,0.000,0.224,-5.688,-15.562,-29.875,1.211,0.281,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.095,262.799988,11,19,57,76,12
4287,208.476700,0,0.020,-0.020,0.012,6.983,1.605,-178.844,-0.560,0.112,-0.336,-4.188,-15.062,-28.438,1.211,0.273,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.076,262.700012,11,19,57,88,12
4288,208.558701,0,0.020,0.012,-0.027,6.984,1.556,-178.854,1.231,0.000,-0.224,-2.750,-13.125,-30.188,1.211,0.281,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.035,262.700012,11,19,57,96,12
4289,208.682693,0,-0.020,-0.004,0.012,6.976,1.689,-178.846,0.000,0.000,-0.112,-3.438,-14.812,-29.000,1.211,0.297,9.906,0.009,0.061,0.014,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.083,262.700012,11,19,58,8,12
4290,208.724701,0,-0.051,-0.020,-0.035,6.969,1.668,-178.847,-1.007,0.112,-0.112,-4.062,-13.250,-28.500,1.203,0.273,9.914,0.009,0.061,0.014,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.089,262.700012,11,19,58,12,12
4291,208.754700,0,-0.012,-0.020,-0.035,6.962,1.577,-178.839,0.224,0.000,-0.112,-2.750,-15.750,-30.438,1.203,0.273,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.030,262.700012,11,19,58,16,12
4292,208.840698,0,0.062,0.020,0.012,6.962,1.592,-178.824,0.560,0.000,-0.336,-2.625,-14.062,-30.000,1.203,0.273,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.125,262.700012,11,19,58,24,12
4293,208.956696,0,0.047,-0.074,0.051,6.968,1.664,-178.798,0.895,-0.112,-0.448,-2.812,-13.312,-28.938,1.219,0.289,9.906,0.010,0.061,0.014,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.052,262.700012,11,19,58,36,12
4294,209.074692,0,0.047,0.035,-0.102,6.977,1.551,-178.812,-1.231,0.000,0.336,-4.312,-17.125,-28.812,1.219,0.266,9.914,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.079,262.700012,11,19,58,48,12
4295,209.118698,0,-0.066,-0.012,0.012,6.991,1.516,-178.814,1.679,-0.112,0.112,-3.938,-16.000,-30.375,1.219,0.273,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.056,262.700012,11,19,58,52,12
4296,209.154694,0,-0.020,0.059,0.043,6.997,1.655,-178.827,0.671,0.000,0.112,-4.375,-13.250,-30.062,1.211,0.273,9.906,0.009,0.061,0.014,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.020,262.700012,11,19,58,56,12
4297,209.194702,0,0.102,0.090,-0.035,6.990,1.662,-178.833,-0.560,0.112,0.000,-2.250,-13.812,-30.125,1.203,0.281,9.914,0.009,0.061,0.014,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.071,262.700012,11,19,58,60,12
4298,209.358704,0,0.062,0.090,-0.074,6.990,1.627,-178.828,-1.455,-0.112,-0.224,-4.688,-15.938,-31.875,1.211,0.281,9.906,0.009,0.061,0.014,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.108,262.700012,11,19,58,76,12
4299,209.475693,0,0.047,-0.012,0.012,6.998,1.544,-178.812,-1.567,-0.224,-0.336,-4.875,-15.812,-29.062,1.219,0.266,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.049,262.700012,11,19,58,88,12
4300,209.558701,0,0.020,0.059,0.004,6.990,1.599,-178.830,0.671,0.224,0.336,-2.438,-15.625,-29.688,1.211,0.273,9.914,0.009,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.007,262.700012,11,19,58,96,12
4301,209.679703,0,0.027,-0.020,0.012,6.983,1.578,-178.824,-0.336,0.000,-0.112,-6.062,-12.062,-30.625,1.211,0.273,9.906,0.009,0.061,0.013,0.998,1,-45.767,-8.875,0.000,26.111,2,41.519360,-86.239647,0.000000,0.120,262.700012,11,19,59,8,12
4302,209.798706,0,-0.020,-0.027,-0.027,6.976,1.588,-178.789,0.448,0.000,-0.448,-3.625,-13.188,-29.312,1.203,0.281,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.081,262.700012,11,19,59,20,12
4303,209.878693,0,-0.066,-0.004,0.012,6.968,1.603,-178.767,-0.895,-0.112,0.224,-4.625,-16.812,-30.500,1.211,0.266,9.906,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.049,262.700012,11,19,59,28,12
4304,209.956696,0,-0.020,-0.012,0.012,6.976,1.553,-178.784,0.671,0.000,0.224,-3.062,-13.250,-31.000,1.211,0.258,9.906,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.041,262.700012,11,19,59,36,12
4305,210.003693,0,0.055,0.059,-0.066,6.976,1.615,-178.801,0.448,0.000,0.224,-3.562,-13.062,-29.812,1.211,0.273,9.906,0.010,0.061,0.013,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.035,262.700012,11,19,59,40,12
4306,210.076706,0,-0.066,0.020,-0.027,6.976,1.629,-178.800,-0.112,0.112,-0.112,-2.875,-15.750,-28.812,1.211,0.273,9.906,0.010,0.061,0.014,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.103,262.700012,11,19,59,48,12
4307,210.116684,0,0.020,-0.059,0.051,6.983,1.602,-178.781,-0.560,-0.112,-0.224,-2.250,-14.688,-28.688,1.211,0.273,9.906,0.010,0.061,0.013,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.054,262.700012,11,19,59,52,12
4308,210.277695,0,-0.020,-0.059,0.012,6.983,1.589,-178.768,-0.224,0.224,-0.224,-3.250,-15.438,-30.500,1.211,0.273,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.086,262.700012,11,19,59,68,12
4309,210.359695,0,0.062,0.059,-0.141,6.975,1.596,-178.767,0.112,-0.112,-0.448,-3.312,-15.375,-28.875,1.203,0.273,9.914,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.100,262.700012,11,19,59,76,12
4310,210.436707,0,0.012,-0.094,0.059,6.968,1.604,-178.746,-0.671,-0.224,-0.448,-4.562,-14.875,-29.312,1.219,0.273,9.898,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.120,262.700012,11,19,59,84,12
4311,210.472702,0,-0.074,-0.043,0.020,6.975,1.570,-178.727,0.000,0.224,0.448,-5.375,-14.562,-30.562,1.227,0.258,9.898,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.093,262.700012,11,19,59,88,12
4312,210.556702,0,-0.113,-0.043,-0.020,6.983,1.576,-178.755,1.007,-0.224,0.336,-5.062,-14.125,-30.250,1.219,0.250,9.898,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.078,262.700012,11,19,59,96,12
4313,210.593704,0,0.020,0.020,0.012,6.982,1.637,-178.786,1.343,0.000,0.336,-4.500,-15.500,-29.188,1.211,0.273,9.906,0.010,0.061,0.014,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.022,262.700012,11,20,0,0,12
4314,210.676697,0,-0.020,0.059,-0.027,6.975,1.650,-178.792,0.000,0.000,-0.112,-3.438,-14.000,-30.000,1.211,0.273,9.906,0.010,0.061,0.014,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.047,262.700012,11,20,0,8,12
4315,210.713699,0,0.055,0.020,0.012,6.975,1.623,-178.787,-0.560,0.000,-0.224,-5.000,-14.812,-29.250,1.211,0.273,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.047,262.700012,11,20,0,12,12
4316,210.842697,0,-0.059,0.020,-0.027,6.976,1.582,-178.768,-0.448,-0.112,-0.224,-2.000,-15.625,-30.125,1.211,0.281,9.906,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.108,262.700012,11,20,0,24,12
4317,210.962692,0,0.094,-0.020,-0.035,6.975,1.583,-178.754,0.448,0.224,0.560,-5.062,-13.688,-30.750,1.211,0.266,9.914,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.081,262.700012,11,20,0,36,12
4318,211.036697,0,0.055,0.027,0.004,6.976,1.586,-178.817,-0.112,0.000,0.448,-3.875,-13.625,-30.062,1.211,0.273,9.914,0.009,0.061,0.013,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.052,262.700012,11,20,0,44,12
4319,211.115692,0,-0.059,0.020,0.004,6.976,1.572,-178.818,-0.112,0.000,0.000,-3.875,-13.625,-30.062,1.211,0.273,9.914,0.009,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.079,262.700012,11,20,0,52,12
4320,211.196701,0,0.055,0.012,-0.035,6.962,1.586,-178.803,0.112,0.224,-0.224,-3.125,-16.375,-30.250,1.211,0.281,9.914,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.030,262.700012,11,20,0,60,12
4321,211.232697,0,-0.051,0.012,0.156,6.948,1.586,-178.804,-0.336,0.224,0.224,-4.188,-14.188,-30.312,1.203,0.281,9.914,0.010,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.057,262.700012,11,20,0,64,12
4322,211.316696,0,-0.051,-0.059,0.117,6.927,1.558,-178.806,-0.560,0.560,0.112,-4.625,-14.125,-30.250,1.203,0.273,9.914,0.010,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.201,262.700012,11,20,0,72,12
4323,211.352692,0,0.203,0.035,-0.027,6.914,1.543,-178.821,0.895,0.000,0.783,-3.500,-17.125,-29.312,1.227,0.258,9.906,0.009,0.060,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.078,262.700012,11,20,0,76,12
4324,211.436707,0,-0.082,0.113,0.012,6.928,1.575,-178.875,0.895,0.000,0.112,-3.500,-13.625,-30.500,1.234,0.258,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.015,262.700012,11,20,0,84,12
4325,211.481705,0,0.043,-0.035,0.012,6.928,1.616,-178.879,0.000,0.000,-0.336,-4.375,-16.312,-29.812,1.203,0.289,9.914,0.009,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.100,262.700012,11,20,0,88,12
4326,211.522705,0,0.203,-0.109,-0.035,6.927,1.625,-178.850,-0.783,0.000,-0.448,-3.062,-14.125,-29.562,1.188,0.297,9.906,0.009,0.061,0.014,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.157,262.700012,11,20,0,92,12
4327,211.562698,0,0.102,-0.059,0.117,6.927,1.584,-178.839,-1.119,-0.336,-0.448,-3.750,-14.562,-30.250,1.195,0.289,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.066,262.700012,11,20,0,96,12
4328,211.632706,0,-0.098,-0.020,-0.066,6.927,1.557,-178.827,-0.783,0.224,0.112,-2.812,-16.000,-29.250,1.203,0.273,9.914,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.035,262.700012,11,20,1,4,12
4329,211.682693,0,-0.137,-0.051,0.051,6.928,1.563,-178.840,0.783,0.224,0.336,-4.812,-15.562,-30.375,1.211,0.266,9.906,0.009,0.061,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.083,262.700012,11,20,1,8,12
4330,211.754700,0,0.035,0.066,-0.074,6.927,1.590,-178.853,0.783,0.224,0.224,-3.375,-15.125,-28.500,1.203,0.266,9.906,0.009,0.061,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.074,262.700012,11,20,1,16,12
4331,211.801697,0,-0.043,0.020,-0.027,6.920,1.618,-178.858,-0.448,0.000,-0.112,-2.000,-16.125,-28.812,1.195,0.273,9.906,0.009,0.060,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.113,262.700012,11,20,1,20,12
4332,211.874695,0,-0.043,0.012,0.051,6.914,1.583,-178.853,-0.671,-0.224,-0.224,-4.125,-12.125,-29.938,1.195,0.281,9.906,0.009,0.060,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.024,262.700012,11,20,1,28,12
4333,211.991699,0,0.035,-0.059,0.012,6.914,1.549,-178.834,-0.224,0.000,-0.336,-3.000,-14.438,-29.562,1.195,0.273,9.906,0.009,0.060,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.093,262.700012,11,20,1,40,12
4334,212.079697,0,-0.051,0.020,0.051,6.906,1.563,-178.826,0.448,0.000,0.224,-3.062,-14.188,-29.188,1.203,0.273,9.906,0.009,0.060,0.013,0.998,1,-45.767,-8.875,0.000,26.111,2,41.519360,-86.239647,0.000000,0.051,262.700012,11,20,1,48,12
4335,212.119705,0,-0.012,0.027,-0.035,6.906,1.590,-178.853,-0.783,-0.112,-0.112,-2.500,-15.125,-29.438,1.203,0.273,9.914,0.009,0.060,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.228,262.700012,11,20,1,52,12
4336,212.273697,0,-0.004,0.020,0.012,6.907,1.562,-178.848,-0.448,-0.112,-0.112,-4.312,-17.125,-28.875,1.195,0.273,9.906,0.009,0.060,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.074,262.700012,11,20,1,68,12
4337,212.322693,0,-0.004,-0.020,0.012,6.907,1.548,-178.841,0.000,0.000,0.000,-3.000,-14.375,-29.938,1.195,0.266,9.906,0.009,0.060,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.061,262.700012,11,20,1,72,12
4338,212.395706,0,0.035,0.059,0.012,6.899,1.583,-178.846,0.224,0.000,0.224,-3.500,-13.812,-29.188,1.195,0.273,9.906,0.009,0.060,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.101,262.700012,11,20,1,80,12
4339,212.439697,0,-0.051,0.020,0.012,6.907,1.583,-178.853,0.112,0.000,0.112,-4.750,-13.625,-29.562,1.203,0.273,9.906,0.009,0.060,0.013,0.998,1,-35.246,-7.788,0.000,26.111,2,41.519360,-86.239647,0.000000,0.084,262.700012,11,20,1,84,12
4340,212.513702,0,-0.012,0.020,0.012,6.906,1.590,-178.853,0.112,0.112,-0.224,-4.125,-14.375,-31.062,1.195,0.281,9.906,0.009,0.060,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.147,262.700012,11,20,1,92,12
4341,212.559692,0,-0.043,0.012,0.012,6.899,1.611,-178.845,0.224,-0.112,-0.112,-3.250,-14.750,-31.062,1.195,0.281,9.906,0.009,0.060,0.013,0.998,1,-38.402,-8.129,0.000,26.111,2,41.519360,-86.239647,0.000000,0.047,262.700012,11,20,1,96,12
4342,212.634705,0,0.035,-0.027,0.012,6.899,1.605,-178.838,-0.112,0.000,-0.112,-3.812,-17.375,-29.625,1.195,0.281,9.906,0.009,0.060,0.013,0.998,1,-42.611,-8.563,0.000,26.111,2,41.519360,-86.239647,0.000000,0.057,262.700012,11,20,2,4,12
