Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
1657,98.468613,0,-6.485,2.550,3.178,-3.435,-26.036,188.391,57.743,-62.555,77.327,-31.875,5.125,22.375,-2.204,14.174,-29.092,0.222,0.972,-0.065,-0.046,1,-31.989,-3.449,-23.202,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,0,-5,0,MAINTAIN_ANGLE
1658,98.521500,0,-7.087,2.166,1.077,-4.404,-24.010,192.506,58.415,-51.700,91.203,-31.875,5.125,22.375,-2.922,12.918,-29.579,0.203,0.972,-0.099,-0.060,1,-32.789,-3.417,-23.490,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,6,1,6,ROLL_LEFT
1659,98.575493,0,-6.869,2.538,2.320,-5.035,-20.946,198.391,89.637,-65.577,110.899,-31.875,5.125,22.375,-3.358,11.252,-30.194,0.172,0.971,-0.149,-0.072,1,-31.379,-3.416,-22.980,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,9,4,9,ROLL_LEFT
1660,98.630493,0,-5.024,-1.012,-0.103,-5.185,-17.478,204.932,42.972,-6.826,90.868,-31.875,5.125,22.375,-3.383,9.868,-30.655,0.139,0.966,-0.206,-0.076,1,-32.573,-3.430,-23.412,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,13,8,13,ROLL_LEFT
1661,98.681480,0,-5.536,-0.987,-0.397,-4.005,-16.886,211.313,17.793,-25.738,116.942,-31.875,5.125,22.375,-2.819,9.689,-30.784,0.132,0.953,-0.262,-0.073,1,-32.214,-3.455,-23.283,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,13,8,13,ROLL_LEFT
1662,98.774612,0,-2.781,-1.564,-0.859,-3.548,-16.718,216.767,3.693,-14.212,94.337,-31.875,5.125,22.375,-2.589,9.612,-30.809,0.128,0.940,-0.308,-0.075,1,-32.236,-3.491,-23.291,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,13,8,13,ROLL_LEFT
1663,98.834488,0,-6.177,-3.435,-3.742,-3.230,-16.561,226.735,11.750,-33.460,119.963,-31.875,5.125,22.375,-2.384,9.714,-30.809,0.121,0.910,-0.389,-0.083,1,-31.326,-3.455,-22.960,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,13,8,13,ROLL_LEFT
1664,98.893494,0,-3.947,-2.614,0.897,-2.701,-17.105,232.568,-2.910,-15.219,116.158,-31.875,5.125,22.375,-1.871,10.227,-30.707,0.123,0.888,-0.435,-0.087,1,-32.481,-3.403,-23.380,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,13,8,13,ROLL_LEFT
1665,98.974579,0,-1.551,-4.114,1.307,-1.993,-16.725,240.751,22.157,-27.305,111.122,-31.875,5.125,22.375,-1.640,9.971,-30.784,0.117,0.855,-0.498,-0.088,1,-32.500,-3.435,-23.386,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,13,8,13,ROLL_LEFT
1666,99.044846,0,0.179,-6.408,-3.268,-0.833,-15.324,252.573,26.634,-31.446,110.451,-31.875,5.125,22.375,-0.923,9.919,-30.835,0.103,0.799,-0.586,-0.085,1,-32.728,-3.442,-23.468,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,15,10,15,ROLL_LEFT
1667,99.104767,0,-0.923,-4.088,0.590,-0.560,-14.728,256.326,1.679,-12.310,91.427,-31.875,5.125,22.375,-0.769,8.997,-31.091,0.098,0.780,-0.612,-0.083,1,-32.884,-3.460,-23.524,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,15,10,15,ROLL_LEFT
1668,99.148796,0,1.845,-3.806,-1.423,-0.724,-14.031,261.415,41.965,-49.798,96.687,-31.875,5.125,22.375,-0.948,8.458,-31.245,0.089,0.753,-0.647,-0.084,1,-31.683,-3.430,-23.091,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,16,11,16,ROLL_LEFT
1669,99.225441,0,1.448,-6.062,-0.461,-1.674,-11.776,266.408,29.991,-17.569,52.260,-31.875,5.125,22.375,-1.282,7.561,-31.476,0.065,0.726,-0.680,-0.081,1,-32.871,-3.429,-23.519,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,18,13,18,ROLL_LEFT
1670,99.284027,0,4.101,-3.230,1.128,-2.614,-10.078,269.918,23.612,-16.450,52.931,-31.875,5.125,22.375,-1.897,6.075,-31.758,0.046,0.706,-0.702,-0.078,1,-34.865,-3.417,-24.222,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1671,99.335510,0,1.833,-2.781,0.628,-3.299,-8.801,273.639,32.453,-24.507,43.419,-31.875,5.125,22.375,-2.153,5.639,-31.809,0.032,0.684,-0.725,-0.076,1,-33.879,-3.510,-23.877,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1672,99.387154,0,4.537,-2.960,-0.128,-3.718,-7.733,275.197,14.660,-4.588,20.814,-31.875,5.125,22.375,-2.358,4.896,-31.911,0.022,0.674,-0.735,-0.072,1,-33.389,-3.431,-23.704,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1673,99.439499,0,3.499,-2.755,0.000,-3.915,-6.586,275.586,28.648,-11.862,10.967,-31.875,5.125,22.375,-2.512,4.101,-32.014,0.013,0.672,-0.738,-0.065,1,-33.917,-3.449,-23.891,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1674,99.504005,0,5.575,0.910,-2.666,-4.856,-5.887,277.720,9.960,-19.584,42.077,-31.875,5.125,22.375,-2.871,3.819,-32.014,0.002,0.658,-0.750,-0.066,1,-33.970,-3.411,-23.909,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1675,99.565239,0,0.141,-1.999,0.179,-6.184,-5.612,278.418,4.700,-17.122,6.267,-31.875,5.125,22.375,-3.845,3.486,-31.963,0.009,-0.654,0.753,0.072,1,-33.604,-3.415,-23.780,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1676,99.613251,0,5.408,0.218,-1.000,-6.175,-5.262,279.337,9.960,11.302,12.198,-31.875,5.125,22.375,-3.614,3.255,-31.988,0.011,-0.647,0.759,0.070,1,-33.177,-3.453,-23.629,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1677,99.683571,0,2.486,-1.512,-2.243,-5.800,-4.701,279.109,8.617,3.469,-4.252,-31.875,5.125,22.375,-3.383,2.871,-32.065,0.012,-0.649,0.758,0.064,1,-34.641,-3.416,-24.144,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1678,99.733490,0,2.115,-1.307,-2.461,-5.803,-4.441,279.169,0.448,0.560,6.043,-31.875,5.125,22.375,-3.332,2.691,-32.091,0.013,-0.648,0.759,0.062,1,-32.892,-3.468,-23.527,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1679,99.777489,0,2.089,0.551,-0.295,-5.664,-4.568,279.737,-0.560,3.693,14.436,-31.875,5.125,22.375,-3.204,2.717,-32.116,0.012,-0.645,0.762,0.062,1,-33.169,-3.435,-23.626,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1680,99.855499,0,2.204,0.525,-0.243,-5.098,-4.612,280.430,-7.722,15.331,10.743,-31.875,5.125,22.375,-2.948,2.666,-32.142,0.008,-0.640,0.766,0.059,1,-35.390,-3.426,-24.404,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1681,99.942764,0,-0.974,-0.987,0.256,-4.559,-5.653,281.248,2.238,-4.476,27.081,-31.875,5.125,22.375,-2.512,3.255,-32.142,0.001,0.635,-0.770,-0.063,1,-37.930,-3.463,-25.264,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1682,100.014503,0,1.961,0.513,0.026,-3.821,-5.424,282.914,-7.945,13.876,26.410,-31.875,5.125,22.375,-1.948,3.127,-32.193,0.003,0.623,-0.780,-0.058,1,-35.767,-3.440,-24.533,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1683,100.055489,0,-3.691,-1.474,0.500,-3.749,-5.978,284.683,0.560,-16.003,27.753,-31.875,5.125,22.375,-2.076,3.358,-32.168,0.006,0.611,-0.789,-0.061,1,-36.290,-3.446,-24.712,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1684,100.152306,0,-3.742,-1.935,1.230,-3.452,-6.509,286.661,-21.710,18.017,32.676,-31.875,5.125,22.375,-1.948,3.486,-32.168,0.010,0.597,-0.799,-0.063,1,-37.158,-3.400,-25.006,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1685,100.202538,0,-3.345,-1.704,1.704,-3.366,-7.069,288.508,-8.952,5.595,24.507,-31.875,5.125,22.375,-1.743,3.896,-32.116,0.012,0.584,-0.809,-0.067,1,-33.842,-3.444,-23.864,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1686,100.246490,0,-3.473,-0.384,1.807,-3.157,-7.272,289.462,3.805,-2.910,15.667,-31.875,5.125,22.375,-1.666,4.024,-32.091,0.014,0.577,-0.813,-0.068,1,-35.546,-3.444,-24.458,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1687,100.299271,0,-3.819,-1.128,-0.679,-3.163,-7.125,290.312,4.029,3.245,24.507,-31.875,5.125,22.375,-1.692,3.922,-32.116,0.013,0.571,-0.818,-0.067,1,-38.742,-3.457,-25.534,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1688,100.351540,0,-2.448,-1.333,-2.217,-3.020,-7.104,291.384,-0.671,-6.267,12.645,-31.875,5.125,22.375,-1.589,3.896,-32.116,0.013,0.564,-0.823,-0.066,1,-36.209,-3.432,-24.685,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1689,100.413185,0,-0.782,-0.103,-1.833,-3.166,-7.021,292.027,-7.498,1.343,13.541,-31.875,5.125,22.375,-1.717,3.819,-32.116,0.011,0.559,-0.826,-0.066,1,-34.587,-3.454,-24.126,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1690,100.456810,0,-2.486,0.000,-0.974,-3.429,-7.437,292.532,4.588,-22.605,2.126,-31.875,5.125,22.375,-2.025,4.024,-32.065,0.011,0.556,-0.828,-0.070,1,-34.752,-3.479,-24.183,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1691,100.522469,0,0.602,0.500,0.602,-3.979,-7.649,292.960,-9.512,9.288,7.945,-31.875,5.125,22.375,-2.256,4.075,-32.039,0.008,0.553,-0.830,-0.075,1,-34.453,-3.477,-24.079,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1692,100.571999,0,-1.051,-0.961,-0.154,-3.883,-8.033,293.023,-4.700,-12.869,-3.581,-31.875,5.125,22.375,-2.204,4.357,-32.014,0.010,0.552,-0.830,-0.077,1,-33.172,-3.444,-23.627,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1693,100.618416,0,-1.064,-0.333,0.423,-4.248,-8.220,293.141,-3.693,-0.783,5.148,-31.875,5.125,22.375,-2.435,4.486,-31.963,0.009,0.551,-0.830,-0.080,1,-34.053,-3.425,-23.938,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1694,100.671242,0,-1.320,-1.192,1.051,-4.207,-8.357,293.120,-3.805,1.902,-1.567,-31.875,5.125,22.375,-2.409,4.537,-31.963,0.010,0.551,-0.830,-0.081,1,-34.059,-3.432,-23.941,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1695,100.733223,0,0.641,-0.167,-0.205,-4.147,-8.499,292.971,3.357,3.357,3.469,-31.875,5.125,22.375,-2.409,4.588,-31.963,0.011,0.552,-0.829,-0.082,1,-33.930,-3.475,-23.895,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1696,100.791206,0,-0.846,0.115,0.679,-4.155,-8.293,292.859,-1.119,-6.714,-0.671,-31.875,5.125,22.375,-2.512,4.486,-31.963,0.010,0.553,-0.829,-0.080,1,-31.402,-3.459,-22.988,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1697,100.860542,0,-0.743,-1.243,-0.577,-4.027,-8.328,292.785,0.560,9.400,-5.371,-31.875,5.125,22.375,-2.384,4.486,-31.963,0.011,0.554,-0.829,-0.080,1,-35.471,-3.437,-24.432,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1698,100.911835,0,-1.115,-1.038,-0.077,-4.024,-8.512,292.516,-2.574,3.245,2.574,-31.875,5.125,22.375,-2.358,4.588,-31.963,0.012,0.556,-0.827,-0.081,1,-36.139,-3.439,-24.661,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1699,100.955490,0,1.615,0.461,0.154,-3.763,-8.693,292.544,-4.476,5.707,-0.671,-31.875,5.125,22.375,-2.230,4.691,-31.937,0.015,0.555,-0.827,-0.081,1,-36.217,-3.446,-24.687,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1700,101.005486,0,-2.332,-1.499,-0.231,-3.922,-8.612,292.088,-1.902,1.007,-4.029,-31.875,5.125,22.375,-2.307,4.639,-31.937,0.014,0.559,-0.825,-0.081,1,-35.568,-3.481,-24.465,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1701,101.079498,0,-0.743,0.269,1.282,-3.723,-8.676,292.145,0.671,2.238,-2.014,-31.875,5.125,22.375,-2.230,4.691,-31.963,0.015,0.558,-0.826,-0.081,1,-36.455,-3.474,-24.768,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1702,101.132210,0,-0.372,-0.346,-0.705,-3.637,-8.470,291.764,-4.812,9.736,2.910,-31.875,5.125,22.375,-2.127,4.614,-31.963,0.015,0.561,-0.824,-0.079,1,-34.727,-3.436,-24.174,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1703,101.196495,0,-0.525,0.115,0.525,-3.426,-8.783,291.768,5.371,-8.057,-4.141,-31.875,5.125,22.375,-2.102,4.742,-31.937,0.018,0.561,-0.824,-0.080,1,-33.981,-3.426,-23.913,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1704,101.250488,0,-0.718,0.615,0.154,-3.804,-8.617,291.513,-1.567,2.462,-6.379,-31.875,5.125,22.375,-2.281,4.639,-31.937,0.015,0.563,-0.822,-0.081,1,-29.901,-3.426,-22.432,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1705,101.317497,0,-1.704,-1.294,-1.077,-3.979,-8.440,291.347,7.945,-7.274,2.462,-31.875,5.125,22.375,-2.435,4.511,-31.963,0.013,0.564,-0.822,-0.080,1,-33.917,-3.446,-23.891,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1706,101.370689,0,0.487,1.166,1.525,-3.554,-8.581,291.571,-11.414,11.526,-7.274,-31.875,5.125,22.375,-2.153,4.639,-31.937,0.016,0.562,-0.823,-0.079,1,-35.775,-3.451,-24.536,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1707,101.435493,0,-0.820,-0.218,0.269,-3.567,-8.678,291.415,7.386,-10.519,4.924,-31.875,5.125,22.375,-2.204,4.665,-31.937,0.017,0.563,-0.822,-0.080,1,-35.031,-3.449,-24.280,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1708,101.499725,0,-1.704,-0.948,-1.615,-3.880,-8.544,291.697,3.133,-4.029,-0.895,-31.875,5.125,22.375,-2.332,4.639,-31.937,0.014,0.562,-0.823,-0.081,1,-35.498,-3.489,-24.441,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1709,101.555496,0,-0.397,-0.141,-0.884,-3.943,-8.492,291.821,-6.267,5.707,6.938,-31.875,5.125,22.375,-2.384,4.639,-31.937,0.013,0.561,-0.824,-0.081,1,-36.378,-3.470,-24.742,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1710,101.619667,0,0.167,0.090,1.256,-3.969,-8.686,292.287,1.119,-7.498,5.371,-31.875,5.125,22.375,-2.307,4.742,-31.911,0.013,0.557,-0.826,-0.082,1,-39.912,-3.417,-25.916,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1711,101.689873,0,-1.115,-0.871,-1.128,-3.900,-8.497,292.217,0.560,5.931,-7.722,-31.875,5.125,22.375,-2.358,4.614,-31.911,0.013,0.558,-0.826,-0.080,1,-37.985,-3.427,-25.283,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1712,101.750061,0,-0.436,0.269,0.602,-4.020,-8.501,292.222,-0.783,-2.686,4.029,-31.875,5.125,22.375,-2.435,4.639,-31.886,0.012,0.558,-0.826,-0.081,1,-39.483,-3.450,-25.777,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1713,101.794495,0,-0.410,-0.013,-0.128,-4.043,-8.578,292.258,5.483,-0.895,-1.679,-31.875,5.125,22.375,-2.461,4.665,-31.911,0.012,0.558,-0.826,-0.082,1,-39.245,-3.419,-25.699,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1714,101.870186,0,0.359,0.359,1.102,-4.069,-8.519,292.267,-4.141,0.448,3.805,-31.875,5.125,22.375,-2.461,4.614,-31.911,0.012,0.558,-0.826,-0.081,1,-37.842,-3.436,-25.235,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1715,101.912498,0,-0.692,-0.666,-1.012,-4.229,-8.191,292.263,6.379,1.007,-2.910,-31.875,5.125,22.375,-2.563,4.434,-31.911,0.009,0.558,-0.826,-0.080,1,-36.399,-3.369,-24.749,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1716,101.989822,0,-0.538,0.295,-1.128,-4.209,-8.170,292.321,-4.029,-2.350,2.574,-31.875,5.125,22.375,-2.538,4.434,-31.911,0.009,0.557,-0.826,-0.080,1,-37.007,-3.401,-24.955,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1717,102.035500,0,-0.987,0.192,0.602,-4.426,-8.296,292.345,-7.162,3.021,6.826,-31.875,5.125,22.375,-2.640,4.588,-31.886,0.008,0.557,-0.826,-0.081,1,-33.370,-3.398,-23.697,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1718,102.111877,0,-0.987,-1.269,-0.500,-4.341,-8.383,292.605,6.155,-4.252,-3.133,-31.875,5.125,22.375,-2.640,4.614,-31.886,0.009,0.555,-0.828,-0.082,1,-39.973,-3.396,-25.936,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1719,102.167168,0,0.923,0.295,0.346,-4.201,-8.417,292.631,-2.350,-2.574,2.910,-31.875,5.125,22.375,-2.538,4.614,-31.886,0.010,0.555,-0.828,-0.081,1,-38.050,-3.404,-25.304,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1720,102.215492,0,-0.115,0.192,0.320,-4.203,-8.449,292.664,2.238,-4.252,0.112,-31.875,5.125,22.375,-2.743,4.537,-31.886,0.010,0.555,-0.828,-0.082,1,-36.409,-3.392,-24.753,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
1721,102.262756,0,-0.641,0.064,-0.179,-4.537,-8.329,292.730,-0.224,-0.560,0.448,-31.875,5.125,22.375,-2.743,4.588,-31.886,0.007,0.554,-0.828,-0.082,1,-37.277,-3.349,-25.046,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,0.000,4,20,15,20,ROLL_LEFT
