Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
169,12.902290,0,-0.666,1.884,2.435,19.638,-32.603,249.468,-36.257,3.693,-1.231,-31.875,5.125,22.375,10.765,-16.404,25.785,0.750,-0.321,0.023,-0.578,1,-36.169,-17.247,-23.953,0.000,2,41.519665,-86.239975,273.649994,1.873,249.100006,18,53,29,20,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
170,13.024623,0,-1.230,0.192,-1.704,19.497,-34.423,249.580,-32.676,-1.790,1.007,-31.875,5.125,22.375,10.842,-17.891,24.734,0.745,-0.332,0.034,-0.578,1,-36.090,-17.235,-23.927,0.000,2,41.519665,-86.239975,270.899994,1.657,249.100006,18,53,29,32,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
171,13.190945,0,-1.025,0.679,-0.718,20.713,-38.407,247.894,-21.710,-20.591,6.155,-31.875,5.125,22.375,11.355,-18.762,23.837,0.738,-0.363,0.040,-0.568,1,-35.641,-17.201,-23.777,0.000,2,41.519665,-86.239975,0.000000,1.475,249.000000,18,53,29,48,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
172,13.262171,0,-0.525,1.794,-0.295,19.538,-40.937,246.729,-20.031,-10.072,0.560,-31.875,5.125,22.375,11.406,-19.121,23.504,0.738,-0.375,0.057,-0.557,1,-35.991,-17.182,-23.894,0.000,2,41.519665,-86.239975,0.000000,1.500,249.000000,18,53,29,56,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
173,13.340598,0,-0.282,4.139,-1.615,19.226,-39.908,246.808,32.900,14.660,-2.686,-31.875,5.125,22.375,10.432,-19.275,23.812,0.742,-0.367,0.054,-0.558,1,-35.740,-17.253,-23.810,0.000,2,41.519665,-86.239975,270.820007,1.605,249.000000,18,53,29,64,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
174,13.421891,0,-0.320,2.268,-1.871,18.184,-36.261,247.476,60.653,23.836,4.252,-31.875,5.125,22.375,9.663,-17.327,25.529,0.753,-0.339,0.046,-0.562,1,-36.575,-17.196,-24.087,0.000,2,41.519665,-86.239975,268.309998,1.639,249.000000,18,53,29,72,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
175,13.511247,0,-0.026,-0.282,1.640,15.970,-31.264,247.864,36.593,48.567,26.745,-31.875,5.125,22.375,7.946,-15.533,27.221,0.770,-0.296,0.038,-0.563,1,-36.642,-17.183,-24.109,0.000,2,41.519665,-86.239975,264.179993,1.666,249.000000,18,53,29,80,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
176,13.566018,0,-0.423,0.743,1.128,11.659,-28.693,247.598,10.855,24.731,27.193,-31.875,5.125,22.375,5.588,-15.071,28.041,0.787,-0.260,0.055,-0.557,1,-36.714,-17.182,-24.133,0.000,2,41.519665,-86.239975,261.140015,1.713,249.000000,18,53,29,84,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
177,13.640014,0,-0.564,2.973,2.550,9.254,-28.202,246.716,39.838,2.350,3.469,-31.875,5.125,22.375,5.049,-14.841,28.272,0.797,-0.246,0.068,-0.548,1,-36.734,-17.225,-24.139,0.000,2,41.519665,-86.239975,255.880005,1.794,249.000000,18,53,29,92,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
178,13.698563,0,-1.333,3.217,-1.897,8.462,-25.618,246.829,52.820,16.562,-9.176,-31.875,5.125,22.375,4.357,-12.636,29.425,0.803,-0.224,0.062,-0.549,1,-36.936,-17.196,-24.205,0.000,2,41.519665,-86.239975,253.710007,1.831,249.000000,18,53,29,96,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
179,13.785638,0,-0.961,-2.281,1.192,7.372,-22.421,247.504,22.493,26.522,7.498,-31.875,5.125,22.375,4.024,-12.149,29.681,0.807,-0.196,0.055,-0.554,1,-37.227,-17.200,-24.301,0.000,2,41.519665,-86.239983,253.550003,1.809,249.000000,18,53,30,8,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,11,28,8,ROLL_LEFT
180,13.860112,0,1.358,2.781,-1.525,6.156,-21.466,248.144,19.360,4.252,20.814,-31.875,5.125,22.375,2.999,-11.380,30.091,0.807,-0.184,0.060,-0.558,1,-37.665,-17.211,-24.443,0.000,2,41.519665,-86.239983,0.000000,1.708,248.899994,18,53,30,16,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,12,29,9,ROLL_LEFT
181,13.990621,0,0.410,1.205,-2.051,4.902,-19.024,247.401,15.555,2.238,7.498,-31.875,5.125,22.375,2.768,-10.637,30.373,0.816,-0.161,0.057,-0.553,1,-37.583,-17.192,-24.416,0.000,2,41.519665,-86.239983,0.000000,1.452,248.800003,18,53,30,28,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,14,31,11,ROLL_LEFT
182,14.105832,0,0.192,-2.768,0.679,4.122,-18.922,246.787,-3.917,-2.238,13.653,-31.875,5.125,22.375,2.640,-10.406,30.450,0.820,-0.157,0.061,-0.547,1,-37.373,-17.198,-24.348,0.000,2,41.519665,-86.239983,0.000000,1.365,248.699997,18,53,30,40,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,14,31,11,ROLL_LEFT
183,14.263139,0,-0.474,-1.589,0.051,4.174,-18.674,246.182,-8.169,1.790,2.574,-31.875,5.125,22.375,1.820,-10.535,30.450,0.823,-0.155,0.058,-0.543,1,-37.406,-17.272,-24.359,0.000,2,41.519665,-86.239983,0.000000,1.202,248.600006,18,53,30,56,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,14,31,11,ROLL_LEFT
184,14.342871,0,0.090,2.922,2.499,3.065,-21.452,245.994,-3.357,-5.819,-2.350,-31.875,5.125,22.375,1.743,-11.406,30.143,0.821,-0.170,0.079,-0.539,1,-36.745,-17.247,-24.143,0.000,2,41.519665,-86.239983,0.000000,1.072,248.500000,18,53,30,64,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,12,29,9,ROLL_LEFT
185,14.423087,0,0.602,-1.781,3.230,2.674,-25.952,245.764,-54.386,-21.374,-8.617,-31.875,5.125,22.375,1.333,-13.764,29.194,0.815,-0.201,0.103,-0.533,1,-36.888,-17.242,-24.190,0.000,2,41.519665,-86.239983,0.000000,0.842,248.399994,18,53,30,72,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
186,14.507555,0,0.795,-2.409,-0.384,5.592,-30.402,245.568,-43.084,-49.574,-18.800,-31.875,5.125,22.375,3.640,-16.635,27.451,0.803,-0.246,0.102,-0.533,1,-36.243,-17.254,-23.977,0.000,2,41.519665,-86.239983,0.000000,0.673,248.300003,18,53,30,80,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
187,14.588178,0,0.833,2.730,-0.128,9.097,-34.946,244.103,-29.096,-49.127,10.407,-31.875,5.125,22.375,5.434,-18.557,25.888,0.793,-0.294,0.095,-0.525,1,-34.936,-17.236,-23.541,0.000,2,41.519665,-86.239983,0.000000,0.525,248.300003,18,53,30,88,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
188,14.677174,0,-0.654,0.179,-2.191,10.416,-39.106,240.810,-32.453,-24.284,10.407,-31.875,5.125,22.375,5.870,-20.582,24.171,0.794,-0.331,0.095,-0.501,1,-36.313,-17.250,-24.000,0.000,2,41.519665,-86.239983,0.000000,0.726,248.399994,18,53,30,96,7,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
189,14.821008,0,-0.564,-1.935,-1.704,11.160,-41.445,238.754,15.779,-25.626,-1.231,-31.875,5.125,22.375,6.357,-21.044,23.632,0.794,-0.352,0.094,-0.487,1,-36.748,-17.251,-24.144,0.000,2,41.519665,-86.239983,0.000000,1.291,248.500000,18,53,31,12,7,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
190,14.908181,0,-1.051,1.730,-1.077,12.330,-39.820,238.052,134.958,47.672,-11.638,-31.875,5.125,22.375,5.998,-15.994,27.375,0.800,-0.345,0.076,-0.486,1,-37.311,-17.221,-24.328,0.000,2,41.519665,-86.239983,0.000000,1.543,248.500000,18,53,31,20,7,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
191,14.996340,0,-0.795,2.678,-1.807,7.911,-25.850,243.218,68.039,93.777,-10.743,-31.875,5.125,22.375,3.076,-12.816,29.399,0.820,-0.225,0.060,-0.523,1,-37.367,-17.191,-24.346,0.000,2,41.519665,-86.239990,0.000000,1.826,248.500000,18,53,31,28,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,3,20,0,MAINTAIN_ANGLE
192,15.066925,0,0.487,-1.077,-2.384,-2.092,-19.034,248.486,33.348,95.903,0.000,-31.875,5.125,22.375,-1.230,-10.483,30.425,0.817,-0.127,0.108,-0.552,1,-37.388,-17.235,-24.353,0.000,2,41.519665,-86.239990,272.750000,2.079,248.500000,18,53,31,36,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,14,31,11,ROLL_LEFT
193,15.147247,0,-0.577,1.794,-0.756,-5.518,-18.216,248.995,42.077,75.536,33.236,-31.875,5.125,22.375,-4.998,-9.074,30.425,0.817,-0.103,0.129,-0.552,1,-36.456,-17.248,-24.048,0.000,2,41.519665,-86.239990,271.130005,2.336,248.500000,18,53,31,44,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,15,32,12,ROLL_LEFT
194,15.203017,0,-0.641,0.154,0.372,-14.820,-14.042,246.338,18.129,65.689,56.736,-31.875,5.125,22.375,-8.279,-7.484,30.091,0.832,-0.031,0.173,-0.525,1,-36.597,-17.242,-24.094,0.000,2,41.519665,-86.239990,270.959991,2.466,248.500000,18,53,31,48,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,19,36,16,ROLL_LEFT
195,15.268591,0,-0.884,-0.564,0.961,-17.653,-12.018,244.699,14.436,46.553,53.603,-31.875,5.125,22.375,-9.791,-6.331,29.886,0.839,-0.006,0.184,-0.512,1,-37.244,-17.232,-24.306,0.000,2,41.519665,-86.239998,271.059998,2.714,248.600006,18,53,31,56,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,21,38,18,ROLL_LEFT
196,15.343542,0,1.217,1.410,2.230,-19.916,-10.713,241.906,6.043,22.829,43.084,-31.875,5.125,22.375,-11.227,-5.357,29.528,0.849,0.010,0.195,-0.491,1,-37.669,-17.214,-24.444,0.000,2,41.519669,-86.239998,271.010010,2.922,248.600006,18,53,31,64,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,22,39,19,ROLL_LEFT
197,15.422620,0,-1.128,-1.128,2.358,-21.603,-10.377,239.947,2.686,12.869,21.822,-31.875,5.125,22.375,-12.098,-5.126,29.220,0.856,0.016,0.206,-0.474,1,-37.013,-17.207,-24.231,0.000,2,41.519669,-86.239998,271.380005,3.077,248.500000,18,53,31,72,6,3,GPS_HOMING,AP_PROT_PITCH_MIN,190.822,-30.000,20.000,4,23,0,20,PITCH_NOSE_UP
198,15.501531,0,0.282,0.628,2.819,-22.642,-9.760,237.791,-4.029,4.364,15.779,-31.875,5.125,22.375,-12.354,-4.896,29.143,0.863,0.021,0.212,-0.457,1,-37.271,-17.149,-24.315,0.000,2,41.519669,-86.239998,273.480011,3.268,248.500000,18,53,31,80,6,3,GPS_HOMING,AP_PROT_PITCH_MIN,190.822,-30.000,20.000,4,23,0,20,PITCH_NOSE_UP
199,15.587544,0,-0.320,0.500,2.538,-22.433,-9.647,236.542,-6.155,-11.302,4.812,-31.875,5.125,22.375,-12.226,-4.921,29.194,0.869,0.019,0.210,-0.449,1,-37.364,-17.186,-24.345,0.000,2,41.519669,-86.240005,277.829987,3.242,248.399994,18,53,31,88,6,3,GPS_HOMING,AP_PROT_PITCH_MIN,190.822,-30.000,20.000,4,23,0,20,PITCH_NOSE_UP
200,15.667531,0,-0.705,-3.499,3.371,-19.697,-9.816,235.584,-0.560,-35.698,9.176,-31.875,5.125,22.375,-10.817,-5.101,29.707,0.875,0.005,0.190,-0.445,1,-37.665,-17.209,-24.443,0.000,2,41.519672,-86.240005,283.369995,3.320,248.300003,18,53,31,96,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
201,15.745519,0,3.678,-2.025,-1.371,-18.124,-10.872,234.783,-6.043,-32.453,-7.498,-31.875,5.125,22.375,-10.176,-5.254,29.938,0.880,-0.011,0.182,-0.439,1,-37.393,-17.244,-24.355,0.000,2,41.519672,-86.240005,288.500000,3.283,248.199997,18,53,32,4,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,22,39,19,ROLL_LEFT
202,15.864580,0,1.423,-0.372,-1.461,-17.398,-10.447,234.498,1.902,-19.024,12.310,-31.875,5.125,22.375,-9.125,-5.203,30.271,0.881,-0.011,0.175,-0.438,1,-37.089,-17.211,-24.255,0.000,2,41.519672,-86.240005,295.279999,2.775,248.199997,18,53,32,16,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
203,15.921010,0,0.846,-1.704,-0.602,-16.570,-9.207,233.319,8.057,-1.231,1.231,-31.875,5.125,22.375,-9.074,-4.870,30.322,0.887,-0.007,0.164,-0.432,1,-37.318,-17.240,-24.330,0.000,2,41.519672,-86.240005,297.980011,2.611,248.100006,18,53,32,20,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
204,15.972014,0,0.910,0.449,2.563,-16.190,-9.161,232.877,-7.274,-10.295,9.736,-31.875,5.125,22.375,-9.074,-4.870,30.322,0.889,-0.008,0.161,-0.429,1,-36.884,-17.237,-24.188,0.000,2,41.519672,-86.240005,300.970001,2.444,248.100006,18,53,32,24,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
205,16.041550,0,3.217,-4.383,0.859,-15.830,-9.550,232.594,-32.676,-44.427,-15.779,-31.875,5.125,22.375,-8.407,-5.536,30.373,0.890,-0.013,0.160,-0.427,1,-37.960,-17.218,-24.538,0.000,2,41.519672,-86.240005,305.899994,2.189,248.100006,18,53,32,32,7,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
206,16.091503,0,0.756,-3.358,1.922,-12.253,-10.732,233.435,8.729,-110.675,-49.350,-31.875,5.125,22.375,-6.023,-5.818,30.886,0.889,-0.035,0.137,-0.436,1,-37.963,-17.226,-24.539,0.000,2,41.519672,-86.240005,308.940002,2.084,248.100006,18,53,32,36,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,22,39,19,ROLL_LEFT
207,16.166012,0,0.333,0.282,2.371,-6.156,-10.652,234.500,-49.574,-134.287,-32.900,-31.875,5.125,22.375,-3.281,-5.870,31.322,0.886,-0.058,0.090,-0.451,1,-37.244,-17.228,-24.306,0.000,2,41.519672,-86.240005,316.609985,1.927,248.100006,18,53,32,44,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,22,39,19,ROLL_LEFT
208,16.233141,0,0.948,2.973,-5.024,2.883,-14.139,234.995,-30.662,-79.453,-24.507,-31.875,5.125,22.375,4.204,-9.535,30.322,0.879,-0.121,0.035,-0.461,1,-35.955,-17.253,-23.882,0.000,2,41.519672,-86.240005,321.019989,1.879,248.100006,18,53,32,48,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,19,36,16,ROLL_LEFT
209,16.284018,0,1.089,3.499,-2.409,9.141,-19.047,234.250,-64.570,-49.910,3.021,-31.875,5.125,22.375,5.280,-10.304,29.886,0.869,-0.183,0.005,-0.460,1,-35.991,-17.182,-23.894,0.000,2,41.519672,-86.240005,0.000000,1.674,248.199997,18,53,32,56,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,14,31,11,ROLL_LEFT
210,16.347534,0,0.897,2.140,-3.486,10.566,-21.949,233.354,-55.393,-22.493,5.483,-31.875,5.125,22.375,6.075,-11.765,29.169,0.866,-0.210,0.004,-0.455,1,-36.015,-17.229,-23.902,0.000,2,41.519672,-86.240005,0.000000,1.506,248.199997,18,53,32,64,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,11,28,8,ROLL_LEFT
211,16.425219,0,-0.884,1.884,0.987,10.494,-24.805,233.000,-33.907,-13.653,1.902,-31.875,5.125,22.375,6.203,-12.508,28.836,0.862,-0.231,0.016,-0.452,1,-35.794,-17.219,-23.828,0.000,2,41.519672,-86.240005,0.000000,1.276,248.199997,18,53,32,72,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,8,25,5,ROLL_LEFT
212,16.479021,0,-0.743,-0.103,-0.308,9.744,-26.498,233.165,-42.972,9.736,4.700,-31.875,5.125,22.375,5.870,-13.739,28.323,0.859,-0.241,0.028,-0.451,1,-36.944,-17.209,-24.208,0.000,2,41.519672,-86.240005,0.000000,1.146,248.199997,18,53,32,76,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
213,16.542156,0,-0.538,0.218,0.795,9.642,-26.334,233.335,6.491,4.588,-0.783,-31.875,5.125,22.375,5.639,-14.046,28.195,0.858,-0.240,0.029,-0.453,1,-37.089,-17.213,-24.255,0.000,2,41.519672,-86.240005,0.000000,1.144,248.100006,18,53,32,84,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
214,16.670141,0,0.167,1.666,0.923,8.795,-27.087,232.914,-26.298,8.729,11.526,-31.875,5.125,22.375,5.126,-14.354,28.118,0.860,-0.242,0.037,-0.448,1,-36.446,-17.230,-24.044,0.000,2,41.519672,-86.240005,0.000000,1.565,248.100006,18,53,32,96,4,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
215,16.745064,0,-2.256,0.038,-0.141,8.542,-27.901,232.581,-28.200,-9.512,7.386,-31.875,5.125,22.375,4.511,-16.097,27.272,0.860,-0.248,0.042,-0.445,1,-36.545,-17.276,-24.077,0.000,2,41.519676,-86.240005,316.459991,1.943,248.000000,18,53,33,4,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
216,16.828466,0,-0.807,1.756,0.705,7.900,-32.268,230.929,-37.153,4.029,-9.512,-31.875,5.125,22.375,4.562,-17.660,26.272,0.857,-0.279,0.059,-0.429,1,-35.937,-17.216,-23.876,0.000,2,41.519680,-86.240013,319.320007,2.483,247.899994,18,53,33,12,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
217,16.892059,0,-1.935,-4.370,3.627,7.849,-36.786,230.374,-31.446,-19.024,23.612,-31.875,5.125,22.375,4.691,-19.557,24.837,0.847,-0.312,0.075,-0.422,1,-35.357,-17.213,-23.682,0.000,2,41.519680,-86.240013,322.000000,2.712,247.899994,18,53,33,16,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
218,16.954018,0,-2.409,-1.935,3.576,8.483,-38.857,228.747,-25.626,-7.833,7.945,-31.875,5.125,22.375,4.870,-19.890,24.555,0.846,-0.331,0.073,-0.411,1,-36.418,-17.167,-24.035,0.000,2,41.519680,-86.240013,325.690002,2.591,248.000000,18,53,33,24,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
219,17.025686,0,0.923,3.306,-0.666,8.381,-39.948,227.991,-9.400,-4.812,10.967,-31.875,5.125,22.375,4.767,-20.249,24.273,0.846,-0.339,0.076,-0.404,1,-36.777,-17.167,-24.153,0.000,2,41.519680,-86.240005,328.929993,2.316,248.000000,18,53,33,32,4,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
220,17.103931,0,-1.269,-0.513,0.192,9.118,-39.789,227.923,5.707,-4.588,-3.805,-31.875,5.125,22.375,4.793,-20.249,24.273,0.846,-0.340,0.069,-0.405,1,-36.206,-17.181,-23.965,0.000,2,41.519680,-86.240005,332.160004,1.995,248.000000,18,53,33,40,4,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
221,17.224031,0,-0.846,1.717,0.295,9.417,-38.597,228.982,48.343,8.393,-20.143,-31.875,5.125,22.375,5.383,-18.557,25.478,0.845,-0.332,0.066,-0.415,1,-34.676,-17.153,-23.453,0.000,2,41.519680,-86.240005,0.000000,1.646,248.000000,18,53,33,52,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
222,17.301086,0,-0.167,0.807,0.231,9.070,-34.802,230.627,92.322,20.367,5.707,-31.875,5.125,22.375,4.178,-15.533,27.631,0.850,-0.302,0.059,-0.428,1,-37.094,-17.221,-24.257,0.000,2,41.519680,-86.240005,0.000000,1.792,248.000000,18,53,33,60,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
223,17.384644,0,-0.269,0.961,-0.602,6.494,-26.804,230.834,86.727,5.819,8.841,-31.875,5.125,22.375,3.614,-14.251,28.400,0.872,-0.233,0.050,-0.429,1,-36.424,-17.187,-24.037,0.000,2,41.519680,-86.240005,340.510010,2.083,248.000000,18,53,33,68,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
224,17.463520,0,-1.077,1.269,1.679,5.166,-22.782,230.102,84.601,9.288,10.183,-31.875,5.125,22.375,3.230,-13.072,28.989,0.883,-0.197,0.044,-0.423,1,-36.933,-17.190,-24.204,0.000,2,41.519680,-86.240005,349.329987,2.240,248.000000,18,53,33,76,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,10,27,7,ROLL_LEFT
225,17.545927,0,-0.769,-1.692,0.782,4.807,-20.855,229.934,21.374,2.350,2.462,-31.875,5.125,22.375,2.563,-11.124,29.835,0.888,-0.181,0.039,-0.422,1,-35.913,-17.169,-23.868,0.000,2,41.519680,-86.240005,349.970001,2.144,248.100006,18,53,33,84,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,12,29,9,ROLL_LEFT
226,17.675123,0,0.269,-1.230,-0.269,4.715,-18.603,230.023,-16.898,8.393,5.371,-31.875,5.125,22.375,2.384,-10.201,30.194,0.891,-0.164,0.031,-0.423,1,-36.287,-17.197,-23.992,0.000,2,41.519680,-86.240005,0.000000,1.688,248.100006,18,53,33,96,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,14,31,11,ROLL_LEFT
227,17.786106,0,-0.205,1.051,0.602,4.502,-18.397,230.076,2.462,0.336,-0.448,-31.875,5.125,22.375,2.358,-9.843,30.322,0.891,-0.161,0.032,-0.423,1,-38.734,-17.188,-24.787,0.000,2,41.519680,-86.240005,0.000000,1.296,248.000000,18,53,34,8,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,15,32,12,ROLL_LEFT
228,17.837954,0,-0.449,0.243,0.346,4.143,-18.213,229.949,-2.126,-0.671,0.112,-31.875,5.125,22.375,2.102,-9.919,30.322,0.892,-0.158,0.034,-0.422,1,-35.692,-17.162,-23.794,0.000,2,41.519680,-86.240005,0.000000,1.139,248.000000,18,53,34,12,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,15,32,12,ROLL_LEFT
229,17.941015,0,-0.538,-0.538,0.615,3.911,-19.025,229.917,-30.662,-5.707,-0.560,-31.875,5.125,22.375,2.102,-10.458,30.143,0.891,-0.164,0.039,-0.421,1,-38.084,-17.183,-24.578,0.000,2,41.519680,-86.240005,0.000000,0.915,248.000000,18,53,34,24,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,14,31,11,ROLL_LEFT
230,18.021093,0,-0.602,-8.471,0.308,5.114,-22.302,229.971,-50.581,-22.269,4.588,-31.875,5.125,22.375,3.127,-13.149,28.989,0.885,-0.194,0.042,-0.422,1,-38.534,-17.215,-24.723,0.000,2,41.519680,-86.240005,0.000000,0.974,248.100006,18,53,34,32,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,11,28,8,ROLL_LEFT
231,18.102957,0,-0.397,4.370,-0.538,7.328,-25.493,229.626,-42.412,-8.057,12.869,-31.875,5.125,22.375,4.204,-14.277,28.323,0.878,-0.226,0.036,-0.421,1,-36.542,-17.133,-24.076,0.000,2,41.519680,-86.240005,0.000000,1.031,248.199997,18,53,34,40,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
232,18.182093,0,0.333,3.601,-1.922,7.120,-29.043,228.331,-27.976,2.126,8.841,-31.875,5.125,22.375,3.845,-15.328,27.810,0.875,-0.253,0.048,-0.410,1,-37.230,-17.204,-24.301,0.000,2,41.519680,-86.240005,0.000000,1.102,248.300003,18,53,34,48,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
