Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG_TGT,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
2860,217.468613,0,-0.013,-0.115,0.038,-5.570,-5.090,130.736,-0.224,0.000,0.000,-31.875,5.125,22.375,-3.127,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1722.445,17.813,172.819,172.819,2,41.518520,-86.240395,295.890015,1.224,811.351746,11,32,38,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2861,217.594437,0,-0.013,0.013,0.038,-5.560,-5.087,130.735,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1722.258,17.785,172.809,172.809,2,41.518520,-86.240395,290.910004,1.259,811.679810,11,32,38,64,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2862,217.677353,0,-0.013,0.013,0.038,-5.557,-5.096,130.735,-0.224,0.000,0.224,-31.875,5.125,22.375,-3.127,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1721.616,17.818,172.777,172.777,2,41.518520,-86.240395,288.059998,1.257,811.679810,11,32,38,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2863,217.735352,0,-0.013,0.141,0.038,-5.554,-5.074,130.737,-0.112,-0.112,-0.112,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1722.318,17.780,172.812,172.812,2,41.518520,-86.240395,288.690002,1.279,811.679810,11,32,38,76,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2864,217.806946,0,0.013,0.013,0.038,-5.558,-5.080,130.735,-0.336,0.000,0.000,-31.875,5.125,22.375,-3.153,2.845,-32.168,0.060,0.906,0.418,-0.026,1,1722.010,17.821,172.797,172.797,2,41.518520,-86.240395,290.269989,1.121,812.007874,11,32,38,84,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2865,217.879120,0,0.013,0.013,-0.090,-5.560,-5.087,130.744,0.224,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1721.944,17.804,172.794,172.794,2,41.518520,-86.240395,0.000000,0.913,812.007874,11,32,38,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2866,217.944916,0,0.013,-0.115,0.038,-5.563,-5.093,130.745,0.448,0.000,0.112,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1721.979,17.852,172.795,172.795,2,41.518520,-86.240395,0.000000,0.916,812.335999,11,32,38,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2867,218.006683,0,0.013,0.141,-0.064,-5.557,-5.096,130.742,0.336,0.000,0.000,-31.875,5.125,22.375,-3.127,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1721.450,17.816,172.769,172.769,2,41.518520,-86.240395,0.000000,0.849,812.335999,11,32,39,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2868,218.057800,0,0.013,0.038,0.038,-5.560,-5.087,130.744,-0.224,0.000,0.000,-31.875,5.125,22.375,-3.153,2.845,-32.168,0.060,0.906,0.418,-0.026,1,1722.364,17.831,172.815,172.815,2,41.518520,-86.240395,0.000000,0.817,812.335999,11,32,39,8,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2869,218.115189,0,0.013,0.038,-0.064,-5.560,-5.087,130.744,0.000,0.000,-0.224,-31.875,5.125,22.375,-3.153,2.845,-32.193,0.060,0.906,0.418,-0.026,1,1722.315,17.820,172.812,172.812,2,41.518520,-86.240395,0.000000,0.841,812.335999,11,32,39,16,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2870,218.200287,0,0.013,0.141,0.064,-5.567,-5.084,130.742,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.060,0.906,0.418,-0.026,1,1721.536,17.779,172.773,172.773,2,41.518520,-86.240395,0.000000,0.729,812.664062,11,32,39,24,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2871,218.275833,0,0.038,-0.115,0.192,-5.564,-5.062,130.743,0.560,0.112,0.000,-31.875,5.125,22.375,-3.178,2.871,-32.193,0.060,0.906,0.418,-0.026,1,1721.403,17.884,172.766,172.766,2,41.518520,-86.240395,0.000000,0.776,812.992188,11,32,39,32,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2872,218.354156,0,0.038,0.013,-0.090,-5.563,-5.078,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.178,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1721.702,17.761,172.781,172.781,2,41.518520,-86.240395,0.000000,0.928,812.992188,11,32,39,40,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2873,218.474915,0,0.038,-0.115,-0.090,-5.570,-5.075,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.178,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1723.001,17.816,172.847,172.847,2,41.518520,-86.240395,0.000000,0.721,812.992188,11,32,39,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2874,218.552002,0,0.038,-0.115,-0.064,-5.573,-5.081,130.745,0.000,0.000,0.000,-31.875,5.125,22.375,-3.178,2.871,-32.193,0.060,0.906,0.418,-0.026,1,1722.409,17.823,172.817,172.817,2,41.518520,-86.240395,0.000000,0.565,812.992188,11,32,39,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2875,218.671585,0,0.013,0.141,0.038,-5.573,-5.081,130.742,0.000,0.000,0.112,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1721.289,17.775,172.761,172.761,2,41.518520,-86.240395,0.000000,0.500,813.320190,11,32,39,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2876,218.754059,0,0.013,-0.115,0.038,-5.573,-5.066,130.744,-0.224,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1721.790,17.804,172.786,172.786,2,41.518520,-86.240395,0.000000,0.348,813.648315,11,32,39,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2877,218.809998,0,0.038,-0.115,0.064,-5.576,-5.087,130.736,-0.448,-0.224,-0.112,-31.875,5.125,22.375,-3.178,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1722.292,17.833,172.811,172.811,2,41.518520,-86.240395,0.000000,0.312,813.648315,11,32,39,84,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2878,218.871933,0,0.038,0.013,0.064,-5.583,-5.084,130.730,0.224,0.000,-0.224,-31.875,5.125,22.375,-3.178,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1721.831,17.794,172.788,172.788,2,41.518520,-86.240395,0.000000,0.030,813.648315,11,32,39,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2879,218.929504,0,0.038,-0.115,0.064,-5.586,-5.075,130.736,0.000,0.000,-0.112,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1721.496,17.788,172.771,172.771,2,41.518520,-86.240395,0.000000,0.186,813.320190,11,32,39,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2880,218.994125,0,0.013,0.013,0.038,-5.586,-5.075,130.736,-0.336,0.112,0.112,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1720.878,17.769,172.740,172.740,2,41.518520,-86.240395,0.000000,0.451,813.320190,11,32,40,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2881,219.073135,0,0.013,0.013,0.038,-5.586,-5.075,130.736,-0.112,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.060,0.906,0.418,-0.026,1,1721.658,17.830,172.779,172.779,2,41.518520,-86.240395,0.000000,0.776,812.992188,11,32,40,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2882,219.131500,0,0.038,0.013,-0.064,-5.589,-5.081,130.736,-0.112,-0.112,-0.112,-31.875,5.125,22.375,-3.178,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1721.257,17.826,172.759,172.759,2,41.518520,-86.240395,0.000000,0.940,812.992188,11,32,40,16,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2883,219.191483,0,0.038,0.013,0.064,-5.589,-5.081,130.736,0.224,0.112,0.000,-31.875,5.125,22.375,-3.178,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1720.340,17.830,172.713,172.713,2,41.518520,-86.240395,0.000000,0.987,812.664062,11,32,40,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2884,219.255508,0,0.038,0.013,-0.192,-5.588,-5.098,130.743,0.671,0.000,0.224,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1720.970,17.832,172.745,172.745,2,41.518520,-86.240395,22.219999,1.127,812.664062,11,32,40,28,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2885,219.316711,0,0.013,0.141,0.064,-5.592,-5.088,130.743,-0.224,0.000,0.112,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1721.307,17.840,172.762,172.762,2,41.518520,-86.240395,87.279999,1.389,812.664062,11,32,40,36,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2886,219.394852,0,0.013,0.269,0.064,-5.592,-5.073,130.742,-0.112,0.112,0.448,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.060,0.906,0.418,-0.026,1,1721.302,17.917,172.761,172.761,2,41.518520,-86.240395,0.000000,1.030,812.664062,11,32,40,44,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2887,219.475113,0,0.013,0.013,0.064,-5.589,-5.081,130.736,-0.560,-0.112,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1721.318,17.822,172.762,172.762,2,41.518520,-86.240395,0.000000,0.878,812.664062,11,32,40,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2888,219.534683,0,0.013,0.141,-0.064,-5.582,-5.084,130.736,-0.336,0.000,0.336,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1721.666,17.832,172.780,172.780,2,41.518520,-86.240395,0.000000,0.771,812.664062,11,32,40,56,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2889,219.594193,0,0.013,-0.115,0.064,-5.585,-5.091,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1720.621,17.862,172.727,172.727,2,41.518520,-86.240395,0.000000,0.662,812.664062,11,32,40,64,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2890,219.676315,0,0.013,0.013,-0.064,-5.585,-5.091,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1721.109,17.868,172.752,172.752,2,41.518520,-86.240395,0.000000,0.435,812.664062,11,32,40,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2891,219.748795,0,0.013,0.013,0.064,-5.585,-5.091,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1720.673,17.816,172.730,172.730,2,41.518520,-86.240395,0.000000,0.395,812.664062,11,32,40,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2892,219.831131,0,0.013,-0.013,0.064,-5.579,-5.094,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1719.101,17.770,172.651,172.651,2,41.518520,-86.240395,0.000000,0.550,812.664062,11,32,40,88,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2893,219.889496,0,0.013,-0.141,-0.064,-5.582,-5.100,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1718.205,17.779,172.606,172.606,2,41.518520,-86.240395,0.000000,0.685,812.664062,11,32,40,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2894,219.939804,0,0.013,-0.013,0.064,-5.582,-5.100,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1718.573,17.794,172.624,172.624,2,41.518520,-86.240395,0.000000,0.687,812.664062,11,32,40,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2895,220.071106,0,0.013,-0.013,0.064,-5.582,-5.100,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1719.114,17.813,172.651,172.651,2,41.518520,-86.240395,0.000000,0.559,812.992188,11,32,41,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2896,220.155014,0,0.013,-0.141,-0.090,-5.575,-5.103,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1718.221,17.823,172.607,172.607,2,41.518520,-86.240395,0.000000,0.481,812.992188,11,32,41,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2897,220.232056,0,0.013,-0.141,0.038,-5.578,-5.110,130.743,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1717.727,17.815,172.582,172.582,2,41.518520,-86.240395,0.000000,0.341,813.320190,11,32,41,28,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2898,220.321732,0,0.013,0.013,0.064,-5.581,-5.116,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1718.047,17.838,172.598,172.598,2,41.518520,-86.240395,0.000000,0.268,813.320190,11,32,41,32,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2899,220.401627,0,0.013,-0.141,0.064,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1717.348,17.857,172.563,172.563,2,41.518517,-86.240395,0.000000,0.076,813.648315,11,32,41,40,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2900,220.464142,0,0.013,-0.013,0.064,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1716.982,17.823,172.544,172.544,2,41.518517,-86.240395,0.000000,0.363,813.976440,11,32,41,48,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2901,220.508224,0,0.013,-0.013,0.038,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1716.481,17.814,172.519,172.519,2,41.518517,-86.240395,0.000000,0.449,813.976440,11,32,41,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2902,220.582504,0,0.013,-0.141,0.038,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1716.505,17.820,172.520,172.520,2,41.518517,-86.240395,0.000000,0.711,813.976440,11,32,41,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2903,220.665680,0,0.013,-0.141,0.038,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1716.687,17.827,172.530,172.530,2,41.518517,-86.240395,0.000000,0.856,813.976440,11,32,41,68,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2904,220.741501,0,0.013,-0.141,0.038,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1716.151,17.770,172.503,172.503,2,41.518517,-86.240395,0.000000,0.803,814.632568,11,32,41,76,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2905,220.841354,0,0.013,0.115,0.038,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1715.676,17.786,172.479,172.479,2,41.518517,-86.240395,0.000000,1.040,814.632568,11,32,41,84,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2906,220.921173,0,0.013,0.141,-0.090,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1715.090,17.815,172.449,172.449,2,41.518517,-86.240395,220.410004,1.195,815.288757,11,32,41,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2907,220.981491,0,0.013,-0.115,-0.090,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1714.485,17.799,172.419,172.419,2,41.518517,-86.240395,253.770004,1.170,815.288757,11,32,42,0,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2908,221.062790,0,0.013,0.038,0.038,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1715.011,17.755,172.445,172.445,2,41.518517,-86.240395,263.399994,1.365,815.944885,11,32,42,8,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2909,221.118500,0,0.013,0.013,0.038,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1713.868,17.780,172.388,172.388,2,41.518517,-86.240402,265.709991,1.364,816.273010,11,32,42,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2910,221.192444,0,0.013,0.013,0.038,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.871,-32.168,0.061,0.906,0.418,-0.026,1,1713.925,17.795,172.391,172.391,2,41.518517,-86.240402,266.809998,1.529,816.273010,11,32,42,24,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2911,221.271362,0,0.013,-0.013,0.038,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1713.598,17.850,172.374,172.374,2,41.518513,-86.240402,261.690002,1.452,816.601074,11,32,42,32,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2912,221.328079,0,0.013,-0.013,0.038,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1712.783,17.800,172.333,172.333,2,41.518513,-86.240402,259.140015,1.430,816.929138,11,32,42,36,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2913,221.436935,0,0.013,-0.141,-0.090,-5.575,-5.119,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1712.698,17.798,172.329,172.329,2,41.518513,-86.240402,0.000000,1.116,817.257263,11,32,42,48,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2914,221.497925,0,0.013,-0.141,-0.090,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1712.852,17.778,172.337,172.337,2,41.518513,-86.240402,0.000000,1.215,817.257263,11,32,42,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2915,221.550125,0,0.013,-0.013,-0.090,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1713.070,17.834,172.348,172.348,2,41.518513,-86.240402,0.000000,1.127,817.585327,11,32,42,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2916,221.674667,0,0.013,-0.013,-0.064,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.168,0.061,0.906,0.418,-0.026,1,1712.203,17.811,172.304,172.304,2,41.518513,-86.240402,0.000000,1.003,817.585327,11,32,42,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2917,221.747086,0,0.013,-0.013,0.064,-5.578,-5.125,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1712.074,17.817,172.298,172.298,2,41.518513,-86.240402,0.000000,1.019,818.241455,11,32,42,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2918,221.796997,0,0.013,-0.141,0.064,-5.571,-5.128,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1712.141,17.854,172.301,172.301,2,41.518513,-86.240402,0.000000,0.943,818.241455,11,32,42,84,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2919,221.869431,0,0.013,-0.013,-0.064,-5.574,-5.135,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1710.846,17.780,172.236,172.236,2,41.518513,-86.240402,0.000000,0.765,818.569580,11,32,42,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2920,221.925690,0,0.013,-0.141,0.064,-5.574,-5.135,130.744,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1711.984,17.794,172.293,172.293,2,41.518513,-86.240402,0.000000,0.824,818.569580,11,32,42,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2921,221.976501,0,0.013,-0.141,0.064,-5.577,-5.141,130.745,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1711.126,17.773,172.250,172.250,2,41.518513,-86.240402,0.000000,0.898,818.897705,11,32,43,0,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2922,222.029999,0,0.013,-0.013,0.064,-5.574,-5.135,130.754,-0.448,0.000,0.112,-31.875,5.125,22.375,-3.153,2.896,-32.193,0.061,0.906,0.418,-0.026,1,1711.340,17.808,172.261,172.261,2,41.518513,-86.240402,0.000000,0.962,819.225708,11,32,43,8,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2923,222.085983,0,0.013,0.141,-0.064,-5.577,-5.126,130.753,-0.336,-0.224,-0.112,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1711.209,17.814,172.254,172.254,2,41.518513,-86.240402,0.000000,0.825,819.225708,11,32,43,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
2924,222.151688,0,0.013,-0.243,-0.064,-5.577,-5.126,130.753,0.783,-0.112,-0.224,-31.875,5.125,22.375,-3.153,2.871,-32.193,0.061,0.906,0.418,-0.026,1,1711.492,17.768,172.268,172.268,2,41.518513,-86.240402,0.000000,0.739,819.553833,11,32,43,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
