Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG_TGT,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
1493,112.799515,0,0.000,0.051,-0.090,-5.691,18.720,110.591,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.216,-1.561,-24.974,0.000,2,41.519035,-86.239639,0.000000,0.105,248.699997,10,42,14,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1494,112.858139,0,0.000,-0.205,0.154,-5.691,18.720,110.591,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.549,-1.627,-25.086,0.000,2,41.519035,-86.239639,0.000000,0.049,248.699997,10,42,14,84,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1495,112.918510,0,0.000,0.051,0.026,-5.691,18.720,110.591,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.179,-1.633,-24.962,0.000,2,41.519035,-86.239639,0.000000,0.017,248.600006,10,42,14,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1496,112.977394,0,0.000,0.051,0.026,-5.691,18.720,110.591,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.509,-1.555,-25.072,0.000,2,41.519035,-86.239639,0.000000,0.240,248.600006,10,42,14,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1497,113.038513,0,0.000,-0.205,0.154,-5.691,18.720,110.591,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.010,-1.594,-24.905,0.000,2,41.519035,-86.239639,0.000000,0.125,248.600006,10,42,15,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1498,113.094505,0,0.000,-0.205,0.026,-5.685,18.716,110.592,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.316,-1.612,-25.008,0.000,2,41.519035,-86.239639,0.000000,0.258,248.600006,10,42,15,8,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.861,20.000,4,13,8,13,ROLL_LEFT
1499,113.178101,0,0.026,0.051,-0.090,-5.684,18.716,110.586,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.810,0.106,-0.815,-0.555,0.133,1,-37.531,-1.593,-25.080,0.000,2,41.519032,-86.239639,0.000000,0.388,248.600006,10,42,15,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.867,20.000,4,13,8,13,ROLL_LEFT
1500,113.233192,0,0.026,0.051,-0.090,-5.685,18.716,110.592,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.659,-1.552,-25.122,0.000,2,41.519032,-86.239639,0.000000,0.427,248.600006,10,42,15,24,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.861,20.000,4,13,8,13,ROLL_LEFT
1501,113.297417,0,0.026,-0.077,0.000,-5.691,18.720,110.591,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.089,-1.604,-24.932,0.000,2,41.519032,-86.239639,0.000000,0.258,248.600006,10,42,15,32,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1502,113.378014,0,0.026,-0.077,0.000,-5.695,18.714,110.590,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.784,0.106,-0.815,-0.554,0.133,1,-37.597,-1.577,-25.102,0.000,2,41.519035,-86.239639,0.000000,0.184,248.600006,10,42,15,40,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.863,20.000,4,13,8,13,ROLL_LEFT
1503,113.446480,0,0.026,0.051,0.000,-5.695,18.714,110.590,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.784,0.106,-0.815,-0.554,0.133,1,-36.925,-1.578,-24.876,0.000,2,41.519035,-86.239639,0.000000,0.165,248.600006,10,42,15,44,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.863,20.000,4,13,8,13,ROLL_LEFT
1504,113.516457,0,0.026,-0.205,0.128,-5.701,18.718,110.589,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.784,0.106,-0.815,-0.554,0.133,1,-37.583,-1.556,-25.097,0.000,2,41.519035,-86.239639,0.000000,0.182,248.600006,10,42,15,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.864,20.000,4,13,8,13,ROLL_LEFT
1505,113.577202,0,0.000,0.051,0.026,-5.701,18.718,110.589,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.600,-1.582,-25.103,0.000,2,41.519035,-86.239639,0.000000,0.177,248.600006,10,42,15,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.864,20.000,4,13,8,13,ROLL_LEFT
1506,113.659248,0,0.000,-0.077,-0.090,-5.701,18.718,110.589,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-36.936,-1.597,-24.880,0.000,2,41.519035,-86.239639,0.000000,0.186,248.600006,10,42,15,68,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.864,20.000,4,13,8,13,ROLL_LEFT
1507,113.784622,0,0.000,-0.103,0.026,-5.701,18.718,110.589,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.810,0.106,-0.815,-0.554,0.133,1,-37.290,-1.565,-24.999,0.000,2,41.519035,-86.239639,0.000000,0.140,248.600006,10,42,15,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.864,20.000,4,13,8,13,ROLL_LEFT
1508,113.860001,0,0.000,-0.103,0.026,-5.695,18.714,110.590,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.810,0.106,-0.815,-0.554,0.133,1,-37.425,-1.535,-25.044,0.000,2,41.519035,-86.239639,0.000000,0.165,248.600006,10,42,15,88,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.863,20.000,4,13,8,13,ROLL_LEFT
1509,113.947021,0,-0.128,-0.128,-0.064,-5.689,18.710,110.591,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.048,-29.835,0.106,-0.815,-0.554,0.133,1,-37.249,-1.621,-24.985,0.000,2,41.519035,-86.239639,0.000000,0.257,248.600006,10,42,15,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1510,114.059433,0,0.000,-0.103,0.026,-5.690,18.695,110.586,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.048,-29.835,0.105,-0.815,-0.555,0.133,1,-36.989,-1.554,-24.898,0.000,2,41.519035,-86.239639,0.000000,0.164,248.600006,10,42,16,8,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.867,20.000,4,13,8,13,ROLL_LEFT
1511,114.138245,0,0.000,-0.103,0.026,-5.685,18.691,110.587,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.810,0.105,-0.815,-0.555,0.133,1,-37.400,-1.625,-25.036,0.000,2,41.519035,-86.239639,0.000000,0.093,248.600006,10,42,16,16,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.866,20.000,4,13,8,13,ROLL_LEFT
1512,114.222092,0,0.000,-0.077,-0.090,-5.685,18.691,110.587,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.133,1,-37.430,-1.549,-25.046,0.000,2,41.519035,-86.239639,0.000000,0.155,248.600006,10,42,16,24,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.866,20.000,4,13,8,13,ROLL_LEFT
1513,114.271507,0,0.000,0.051,0.026,-5.685,18.691,110.587,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.133,1,-37.393,-1.616,-25.034,0.000,2,41.519035,-86.239639,0.000000,0.096,248.600006,10,42,16,28,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.866,20.000,4,13,8,13,ROLL_LEFT
1514,114.345505,0,0.000,-0.205,0.026,-5.685,18.691,110.587,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.133,1,-37.356,-1.546,-25.021,0.000,2,41.519035,-86.239639,0.000000,0.068,248.600006,10,42,16,36,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.866,20.000,4,13,8,13,ROLL_LEFT
1515,114.458023,0,-0.128,-0.077,-0.090,-5.681,18.696,110.588,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.555,0.133,1,-37.005,-1.587,-24.904,0.000,2,41.519035,-86.239639,0.000000,0.277,248.500000,10,42,16,48,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.865,20.000,4,13,8,13,ROLL_LEFT
1516,114.545517,0,0.000,0.051,0.026,-5.681,18.696,110.588,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.555,0.133,1,-37.755,-1.597,-25.154,0.000,2,41.519035,-86.239639,0.000000,0.339,248.500000,10,42,16,56,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.865,20.000,4,13,8,13,ROLL_LEFT
1517,114.603233,0,0.000,-0.077,0.026,-5.681,18.696,110.588,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.555,0.133,1,-37.142,-1.565,-24.949,0.000,2,41.519035,-86.239639,0.000000,0.484,248.500000,10,42,16,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.865,20.000,4,13,8,13,ROLL_LEFT
1518,114.664162,0,0.000,-0.077,-0.090,-5.681,18.696,110.588,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.555,0.133,1,-37.430,-1.546,-25.046,0.000,2,41.519035,-86.239639,0.000000,0.449,248.500000,10,42,16,68,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.865,20.000,4,13,8,13,ROLL_LEFT
1519,114.710510,0,0.000,0.051,-0.090,-5.677,18.702,110.588,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.555,0.133,1,-37.949,-1.537,-25.219,0.000,2,41.519035,-86.239639,0.000000,0.495,248.500000,10,42,16,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.865,20.000,4,13,8,13,ROLL_LEFT
1520,114.785507,0,-0.128,0.026,-0.090,-5.677,18.702,110.588,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.810,0.106,-0.815,-0.555,0.133,1,-36.986,-1.548,-24.897,0.000,2,41.519035,-86.239639,0.000000,0.405,248.500000,10,42,16,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.865,20.000,4,13,8,13,ROLL_LEFT
1521,114.855392,0,-0.128,0.051,-0.090,-5.687,18.726,110.591,0.895,-0.112,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.106,-0.815,-0.554,0.133,1,-37.162,-1.602,-24.956,0.000,2,41.519035,-86.239639,0.000000,0.233,248.600006,10,42,16,88,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.862,20.000,4,13,8,13,ROLL_LEFT
1522,114.924019,0,0.026,0.115,-0.192,-5.678,18.713,110.583,0.336,0.000,0.000,-31.875,5.125,22.375,-3.178,-10.073,-29.835,0.106,-0.815,-0.555,0.133,1,-36.415,-1.592,-24.704,0.000,2,41.519035,-86.239639,0.000000,0.275,248.600006,10,42,16,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.870,20.000,4,13,8,13,ROLL_LEFT
1523,114.970139,0,0.026,0.000,0.051,-5.688,18.685,110.581,-1.119,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.048,-29.835,0.105,-0.815,-0.555,0.133,1,-36.607,-1.543,-24.769,0.000,2,41.519035,-86.239639,0.000000,0.051,248.600006,10,42,16,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.872,20.000,4,13,8,13,ROLL_LEFT
1524,115.023666,0,-0.128,0.000,-0.038,-5.683,18.656,110.584,-0.560,-0.112,-0.112,-31.875,5.125,22.375,-3.127,-10.048,-29.835,0.105,-0.815,-0.555,0.132,1,-36.978,-1.536,-24.894,0.000,2,41.519035,-86.239639,0.000000,0.118,248.500000,10,42,17,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.870,20.000,4,13,8,13,ROLL_LEFT
1525,115.094200,0,0.000,0.000,-0.038,-5.686,18.650,110.577,0.000,0.000,0.112,-31.875,5.125,22.375,-3.127,-10.048,-29.861,0.105,-0.815,-0.555,0.132,1,-37.221,-1.573,-24.976,0.000,2,41.519035,-86.239639,0.000000,0.079,248.600006,10,42,17,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.876,20.000,4,13,8,13,ROLL_LEFT
1526,115.182350,0,0.026,-0.026,-0.038,-5.683,18.615,110.574,-0.671,0.112,0.000,-31.875,5.125,22.375,-3.153,-10.022,-29.861,0.105,-0.815,-0.555,0.132,1,-36.978,-1.534,-24.894,0.000,2,41.519035,-86.239639,0.000000,0.243,248.600006,10,42,17,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.879,20.000,4,13,8,13,ROLL_LEFT
1527,115.258217,0,0.026,0.000,0.026,-5.681,18.619,110.584,0.560,0.112,0.000,-31.875,5.125,22.375,-3.153,-10.048,-29.810,0.105,-0.815,-0.555,0.132,1,-37.521,-1.578,-25.076,0.000,2,41.519035,-86.239639,0.000000,0.332,248.600006,10,42,17,28,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.869,20.000,4,13,8,13,ROLL_LEFT
1528,115.329514,0,0.026,0.026,0.026,-5.682,18.630,110.579,-0.224,0.000,-0.112,-31.875,5.125,22.375,-3.153,-10.073,-29.810,0.105,-0.815,-0.555,0.132,1,-37.161,-1.597,-24.956,0.000,2,41.519035,-86.239639,0.000000,0.327,248.699997,10,42,17,32,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.874,20.000,4,13,8,13,ROLL_LEFT
1529,115.387352,0,0.026,0.026,0.051,-5.688,18.634,110.578,-0.112,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.073,-29.810,0.105,-0.815,-0.555,0.132,1,-37.277,-1.535,-24.995,0.000,2,41.519035,-86.239639,0.000000,0.324,248.699997,10,42,17,40,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.875,20.000,4,13,8,13,ROLL_LEFT
1530,115.500038,0,0.000,0.026,-0.064,-5.688,18.634,110.578,0.000,-0.112,0.112,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.373,-1.573,-25.027,0.000,2,41.519035,-86.239639,0.000000,0.186,248.699997,10,42,17,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.875,20.000,4,13,8,13,ROLL_LEFT
1531,115.574341,0,0.000,-0.103,0.051,-5.693,18.638,110.577,-0.448,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.751,-1.585,-25.153,0.000,2,41.519035,-86.239639,0.000000,0.154,248.600006,10,42,17,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.876,20.000,4,13,8,13,ROLL_LEFT
1532,115.649513,0,-0.128,-0.103,0.179,-5.697,18.633,110.576,-0.224,0.000,-0.112,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-36.851,-1.575,-24.851,0.000,2,41.519035,-86.239639,0.000000,0.165,248.600006,10,42,17,64,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.877,20.000,4,13,8,13,ROLL_LEFT
1533,115.712021,0,0.000,-0.103,0.051,-5.692,18.638,110.571,0.783,-0.112,0.224,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.161,-1.595,-24.956,0.000,2,41.519035,-86.239639,0.000000,0.064,248.600006,10,42,17,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.882,20.000,4,13,8,13,ROLL_LEFT
1534,115.784248,0,0.000,0.026,0.051,-5.692,18.638,110.571,-0.336,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.523,-1.581,-25.077,0.000,2,41.519035,-86.239639,0.000000,0.165,248.600006,10,42,17,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.882,20.000,4,13,8,13,ROLL_LEFT
1535,115.864250,0,0.000,0.141,-0.090,-5.691,18.628,110.572,0.560,0.000,0.112,-31.875,5.125,22.375,-3.127,-10.073,-29.810,0.105,-0.815,-0.555,0.132,1,-37.816,-1.573,-25.175,0.000,2,41.519035,-86.239639,0.000000,0.172,248.500000,10,42,17,88,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.881,20.000,4,13,8,13,ROLL_LEFT
1536,115.919357,0,-0.103,0.026,-0.090,-5.691,18.628,110.572,-0.112,0.112,0.000,-31.875,5.125,22.375,-3.153,-10.073,-29.810,0.105,-0.815,-0.555,0.132,1,-37.963,-1.565,-25.224,0.000,2,41.519035,-86.239639,0.000000,0.402,248.500000,10,42,17,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.881,20.000,4,13,8,13,ROLL_LEFT
1537,115.968513,0,0.026,-0.077,0.026,-5.687,18.634,110.572,0.112,-0.112,0.112,-31.875,5.125,22.375,-3.153,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-37.738,-1.560,-25.149,0.000,2,41.519035,-86.239639,0.000000,0.469,248.500000,10,42,17,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.881,20.000,4,13,8,13,ROLL_LEFT
1538,116.018509,0,0.026,-0.077,0.026,-5.689,18.644,110.577,-0.448,-0.112,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-37.162,-1.602,-24.956,0.000,2,41.519035,-86.239639,0.000000,0.552,248.500000,10,42,18,0,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.876,20.000,4,13,8,13,ROLL_LEFT
1539,116.139183,0,0.026,-0.077,0.026,-5.695,18.648,110.576,-0.336,0.000,-0.112,-31.875,5.125,22.375,-3.153,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-36.898,-1.530,-24.868,0.000,2,41.519035,-86.239647,0.000000,0.608,248.399994,10,42,18,16,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.877,20.000,4,13,8,13,ROLL_LEFT
1540,116.260010,0,-0.128,0.051,0.026,-5.691,18.654,110.576,0.000,0.112,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-37.237,-1.598,-24.981,0.000,2,41.519035,-86.239647,0.000000,0.576,248.399994,10,42,18,28,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.877,20.000,4,13,8,13,ROLL_LEFT
1541,116.379013,0,-0.128,-0.051,0.051,-5.687,18.660,110.573,0.224,0.112,-0.112,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-37.060,-1.546,-24.922,0.000,2,41.519035,-86.239647,0.000000,0.476,248.399994,10,42,18,40,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1542,116.462112,0,-0.128,0.051,0.026,-5.687,18.660,110.573,-0.112,0.000,0.112,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-37.287,-1.559,-24.998,0.000,2,41.519035,-86.239647,0.000000,0.196,248.399994,10,42,18,48,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1543,116.576385,0,0.000,-0.103,0.051,-5.687,18.659,110.577,0.000,0.000,-0.112,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.353,-1.541,-25.020,0.000,2,41.519035,-86.239647,0.000000,0.218,248.300003,10,42,18,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.876,20.000,4,13,8,13,ROLL_LEFT
1544,116.702835,0,0.000,-0.077,0.026,-5.683,18.666,110.573,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-36.963,-1.506,-24.889,0.000,2,41.519035,-86.239647,0.000000,0.327,248.300003,10,42,18,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1545,116.782341,0,0.000,0.026,0.051,-5.679,18.672,110.573,0.112,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.351,-1.537,-25.020,0.000,2,41.519035,-86.239647,0.000000,0.282,248.300003,10,42,18,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1546,116.837677,0,0.000,0.051,0.026,-5.683,18.666,110.573,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-37.655,-1.549,-25.121,0.000,2,41.519035,-86.239647,0.000000,0.235,248.300003,10,42,18,84,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1547,116.947838,0,0.000,-0.077,0.026,-5.679,18.672,110.573,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-36.769,-1.562,-24.824,0.000,2,41.519035,-86.239647,0.000000,0.032,248.300003,10,42,18,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1548,117.020386,0,0.000,-0.103,0.051,-5.679,18.672,110.573,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.655,-1.546,-25.121,0.000,2,41.519035,-86.239647,0.000000,0.135,248.300003,10,42,19,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1549,117.102798,0,0.000,0.026,-0.064,-5.679,18.672,110.573,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.261,-1.508,-24.989,0.000,2,41.519035,-86.239647,0.000000,0.231,248.300003,10,42,19,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1550,117.182312,0,0.000,0.115,0.026,-5.679,18.672,110.573,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.048,-29.810,0.105,-0.815,-0.555,0.132,1,-37.187,-1.510,-24.965,0.000,2,41.519035,-86.239647,0.000000,0.150,248.300003,10,42,19,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.880,20.000,4,13,8,13,ROLL_LEFT
1551,117.260391,0,0.000,-0.128,-0.090,-5.673,18.668,110.575,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.048,-29.810,0.105,-0.815,-0.555,0.132,1,-37.586,-1.560,-25.098,0.000,2,41.519035,-86.239647,0.000000,0.164,248.300003,10,42,19,28,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.878,20.000,4,13,8,13,ROLL_LEFT
1552,117.305511,0,0.000,0.000,0.026,-5.677,18.662,110.574,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.048,-29.810,0.105,-0.815,-0.555,0.132,1,-37.516,-1.565,-25.075,0.000,2,41.519035,-86.239647,0.000000,0.127,248.300003,10,42,19,32,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.879,20.000,4,13,8,13,ROLL_LEFT
1553,117.419319,0,0.000,-0.103,0.051,-5.678,18.661,110.578,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.960,-1.557,-25.223,0.000,2,41.519035,-86.239647,0.000000,0.025,248.300003,10,42,19,44,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.875,20.000,4,13,8,13,ROLL_LEFT
1554,117.499451,0,0.000,0.026,-0.064,-5.678,18.661,110.578,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.452,-1.586,-25.053,0.000,2,41.519035,-86.239647,0.000000,0.116,248.300003,10,42,19,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.875,20.000,4,13,8,13,ROLL_LEFT
1555,117.619255,0,0.000,0.026,0.051,-5.678,18.661,110.578,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.073,-29.835,0.105,-0.815,-0.555,0.132,1,-37.540,-1.610,-25.083,0.000,2,41.519035,-86.239647,0.000000,0.044,248.300003,10,42,19,64,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.875,20.000,4,13,8,13,ROLL_LEFT
1556,117.705513,0,-0.128,-0.077,0.179,-5.677,18.662,110.574,0.000,0.000,0.000,-31.875,5.125,22.375,-3.127,-10.099,-29.835,0.105,-0.815,-0.555,0.132,1,-38.012,-1.524,-25.240,0.000,2,41.519035,-86.239647,0.000000,0.538,248.300003,10,42,19,72,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.879,20.000,4,13,8,13,ROLL_LEFT
1557,117.775314,0,0.026,-0.077,0.000,-5.673,18.668,110.575,0.000,0.000,0.000,-31.875,5.125,22.375,-3.153,-10.099,-29.810,0.105,-0.815,-0.555,0.132,1,-37.738,-1.563,-25.149,0.000,2,41.519035,-86.239647,0.000000,0.142,248.199997,10,42,19,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,116.453,5.878,20.000,4,13,8,13,ROLL_LEFT
